YEAR FORECAST MADE,YEAR BEING FORECAST,INDICATOR,actual,MAX,pred_average,pred_var,banana,beef,bread,chicken,eggs,electricity,flour,iceCream,unleadedGasoline
2011,2011,Core PCE,1.92555704965729,0.6,1.55,0.06,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2020,2020,RealGDP,-3.40459,0.35,1.6,1.09,0.5733333333333333,3.877333333333333,1.3666666666666665,1.3903333333333332,1.4783333333333335,0.134,0.4393333333333333,4.875333333333334,2.433
1992,1993,RealGDP,2.75179,0.5,3.1,0.64,0.464,1.5476666666666663,0.7516666666666666,0.8586666666666666,0.8220000000000001,0.0883333333333333,0.2423333333333333,2.6013333333333333,1.1313333333333333
2001,2001,RealGDP,0.95434,0.6,1.6,0.39,0.5166666666666667,1.6770000000000005,0.9913333333333334,1.1063333333333334,0.9023333333333332,0.098,0.3096666666666667,3.792,1.4799999999999998
2017,2017,Core CPI,1.74258526230291,0.49,2.305,0.234475,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
1993,1994,RealGDP,4.02879,0.4,2.7,0.56,0.467,1.57,0.7493333333333334,0.8843333333333333,0.9376666666666664,0.0906666666666666,0.2356666666666666,2.482666666666667,1.1236666666666666
2004,2005,RealGDP,3.48322,0.6,3.5,0.7,0.476,2.1886666666666668,0.9726666666666668,1.0490000000000002,1.1243333333333334,0.0926666666666666,0.2916666666666667,3.8053333333333335,1.9736666666666665
2018,2019,Unemployment,3.68333333333333,0.8,3.775,0.330625,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2019,2020,RealGDP,-3.40459,0.35,0.85,1.2275,0.572,3.823333333333333,1.284,1.521,1.2816666666666667,0.1393333333333333,0.451,4.719333333333334,2.687
2011,2013,Unemployment,7.35833333333333,0.225334,7.99022561315858,1.88768270275725,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
1994,1995,RealGDP,2.68421,0.55,2.45,1.1475,0.4616666666666666,1.4596666666666664,0.7626666666666667,0.9086666666666666,0.855,0.0956666666666666,0.237,2.658,1.1649999999999998
2012,2014,RealGDP,2.28778,0.45,3.78,1.5016,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2020,2020,RealGDP,-3.40459,0.885,-2.385,0.101775,0.5766666666666667,4.172333333333333,1.4906666666666668,1.6209999999999998,1.3606666666666667,0.137,0.457,4.930666666666666,2.182
2013,2016,Unemployment,4.875,0.55,6.025,0.380625,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2013,2014,RealGDP,2.28778,0.4,3.05,0.7475,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2013,2013,Core CPI,1.72314678876611,0.4,1.875,0.346875,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2015,2015,RealGDP,2.70637,0.45,2.85,0.8275,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2012,2013,Unemployment,7.35833333333333,0.5,7.85,0.19,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2012,2012,Core PCE,1.80752567718949,0.6,1.95,0.06,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2012,2014,Unemployment,6.15833333333333,0.25,7.764,0.793929,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2012,2014,RealGDP,2.28778,0.4,3.59,1.0419,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
1999,1999,RealGDP,4.7945,0.25,2.3,3.24,0.5013333333333333,1.4056666666666666,0.8783333333333333,1.0643333333333334,1.0453333333333334,0.084,0.293,3.300333333333333,0.9726666666666668
2017,2017,Unemployment,4.35,0.95,4.4675,0.04456875,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2019,2021,RealGDP,0.0,0.25,1.05,1.9475,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2008,2008,RealGDP,0.12219,0.65,1.1,0.34,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2012,2015,Unemployment,5.275,0.59,6.745,0.341225,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2014,2015,Unemployment,5.275,0.35,6.155,0.278475,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2007,2008,Core PCE,1.55932373235605,0.55,1.975,0.061875,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
1996,1997,RealGDP,4.44717,0.3,1.15,1.7275,0.501,1.376,0.8566666666666666,0.938,1.128,0.0913333333333333,0.266,2.6966666666666668,1.1383333333333334
2001,2001,RealGDP,0.95434,0.4,1.8,0.81,0.502,1.721666666666667,0.9986666666666668,1.094666666666667,0.9466666666666668,0.0883333333333333,0.3076666666666667,3.6473333333333335,1.467666666666667
2010,2010,Unemployment,9.60833333333333,0.4,10.0375,0.37046875,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2019,2019,Unemployment,3.68333333333333,0.7,3.8375,0.28921875,0.572,3.823333333333333,1.284,1.521,1.2816666666666667,0.1393333333333333,0.451,4.719333333333334,2.687
2014,2015,Core PCE,1.1841665165822,0.3,1.75,0.525,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2013,2013,RealGDP,1.84187,0.25,1.64,2.2804,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2001,2001,RealGDP,0.95434,0.6,0.9,0.24,0.5056666666666666,1.7243333333333333,1.009,1.119,0.9253333333333332,0.091,0.2923333333333333,3.7076666666666656,1.252
2016,2019,Unemployment,3.68333333333333,0.4,5.3,0.56,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
2018,2019,Unemployment,3.68333333333333,1.0,3.5,0.0,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2005,2005,RealGDP,3.48322,0.8,3.5,0.2,0.4843333333333333,2.2703333333333333,1.048,1.0606666666666666,1.2976666666666667,0.102,0.304,3.6366666666666663,2.438
2016,2017,RealGDP,2.25568,0.5,1.8,0.41,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2009,2010,Core CPI,0.645572526463334,0.5,0.25,0.0,0.6346666666666666,2.354,1.3983333333333334,1.2943333333333331,1.7793333333333334,0.126,0.5096666666666666,4.3183333333333325,1.888
2013,2016,RealGDP,1.66747,0.13,1.98,7.1296,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2009,2012,RealGDP,2.28069,0.3,1.55,2.0075,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2008,2008,RealGDP,0.12219,0.65,1.65,0.3275,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2012,2012,Core CPI,1.94900192417855,0.4,2.02,0.2771,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2014,2015,RealGDP,2.70637,0.7,2.85,1.3275,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2018,2019,Core CPI,2.29057263673473,0.35,2.675,0.406875,0.5723333333333332,3.76,1.2943333333333331,1.5056666666666665,1.666,0.1386666666666667,0.4663333333333333,4.722,2.869333333333333
2016,2017,RealGDP,2.25568,0.27,2.05,1.9075,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2006,2006,RealGDP,2.78281,0.5,3.4,0.79,0.502,2.2386666666666666,1.038333333333333,1.0513333333333332,1.3596666666666668,0.1083333333333333,0.3266666666666666,3.750333333333333,2.342
2007,2007,RealGDP,2.01051,0.3,1.76,3.1724,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2010,2011,Core PCE,1.92555704965729,0.5,2.025,0.161875,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2014,2016,Unemployment,4.875,0.45,5.5625,0.23046875,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2019,2020,Core PCE,1.38228378866574,0.51,1.8,0.2875,0.5733333333333333,3.803,1.2846666666666666,1.5106666666666666,1.342666666666667,0.1366666666666667,0.4453333333333333,4.768,2.829333333333333
2011,2012,Core PCE,1.80752567718949,0.3,2.0,0.6925,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2012,2013,RealGDP,1.84187,0.45,2.0,0.45,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2018,2019,RealGDP,2.28887,0.55,2.9,0.44,0.5723333333333332,3.76,1.2943333333333331,1.5056666666666665,1.666,0.1386666666666667,0.4663333333333333,4.722,2.869333333333333
2019,2019,Unemployment,3.68333333333333,0.6,3.9,0.24,0.573,3.838333333333333,1.3496666666666666,1.4726666666666668,1.4073333333333335,0.134,0.426,4.871666666666667,2.626666666666667
2012,2014,Unemployment,6.15833333333333,0.4,7.2325,0.44406875,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2007,2007,Core CPI,2.31034482758621,0.7,2.6,0.0525,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2013,2013,RealGDP,1.84187,0.9,1.6,0.09,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2007,2008,RealGDP,0.12219,0.45,2.5,0.7,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2015,2017,RealGDP,2.25568,0.2,2.84,3.6044,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2015,2016,Unemployment,4.875,0.25,5.675,0.669375,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2012,2013,Unemployment,7.35833333333333,0.4,8.0,0.1625,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2014,2017,RealGDP,2.25568,0.2,2.3,3.46,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2013,2013,RealGDP,1.84187,0.7,1.5,0.8,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2010,2012,RealGDP,2.28069,0.5,3.6,0.49,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2014,2016,Unemployment,4.875,0.55,5.54875,0.2310609375,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2015,2016,Unemployment,4.875,0.35,5.4375,0.47421875,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2016,2016,Core PCE,1.82189194515254,0.46,1.66,0.2569,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2009,2011,Unemployment,8.93333333333333,0.27,9.585,1.116525,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2013,2014,RealGDP,2.28778,0.45,2.35,0.8275,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
2015,2017,RealGDP,2.25568,0.65,2.65,0.3275,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2014,2015,Unemployment,5.275,0.4,5.715,0.260025,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2008,2008,Core PCE,1.55932373235605,0.7,2.4,0.0525,0.63,2.3016666666666667,1.372,1.1836666666666666,1.973,0.122,0.527,4.116,3.7566666666666655
2010,2010,Core PCE,0.923599155883825,0.7,1.2,0.0725,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2015,2018,RealGDP,2.91886,0.9,2.5,0.1,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2004,2005,RealGDP,3.48322,0.5,3.4,0.55,0.476,2.1886666666666668,0.9726666666666668,1.0490000000000002,1.1243333333333334,0.0926666666666666,0.2916666666666667,3.8053333333333335,1.9736666666666665
1999,1999,RealGDP,4.7945,0.8,3.7,0.16,0.4883333333333333,1.4536666666666669,0.8850000000000001,1.056,0.952,0.0896666666666666,0.3096666666666667,3.256,1.2413333333333334
2010,2013,RealGDP,1.84187,0.2,1.5,2.0,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2019,2019,RealGDP,2.28887,0.4,1.4,1.19,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2017,2018,Core CPI,2.19147648266054,0.55,2.025,0.061875,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2018,2018,Unemployment,3.89166666666667,0.75,3.75,0.1875,0.576,3.7146666666666666,1.284333333333333,1.516,1.8986666666666665,0.1363333333333333,0.47,4.651,2.8526666666666665
2014,2015,Unemployment,5.275,0.6,6.15,0.09,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2010,2013,RealGDP,1.84187,0.32,2.74,1.1024,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
2005,2005,RealGDP,3.48322,0.6,3.2,0.31,0.4976666666666666,2.336666666666667,1.0599999999999998,1.0656666666666668,1.1626666666666667,0.0986666666666666,0.3293333333333333,3.779666666666667,2.225
2008,2009,RealGDP,-2.59989,0.5,-0.35,0.9275,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
2020,2020,Unemployment,8.10833333333333,0.7,3.8,0.21,0.5733333333333333,3.877333333333333,1.3666666666666665,1.3903333333333332,1.4783333333333335,0.134,0.4393333333333333,4.875333333333334,2.433
2015,2016,RealGDP,1.66747,0.25,2.87,2.3931,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2007,2007,RealGDP,2.01051,0.45,2.15,0.4275,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
1995,1995,RealGDP,2.68421,0.8,2.6,0.19,0.508,1.3563333333333334,0.798,0.922,0.9396666666666668,0.0976666666666666,0.253,2.671666666666667,1.1689999999999998
2011,2014,Unemployment,6.15833333333333,0.5,6.4625,0.43921875,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2009,2010,Core CPI,0.645572526463334,0.7,1.7,0.0725,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2009,2011,Unemployment,8.93333333333333,0.5,8.25,0.125,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2011,2012,Unemployment,8.075,0.5,8.9,0.1025,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2010,2010,Core CPI,0.645572526463334,0.5,1.9,0.1025,0.5826666666666667,2.2653333333333334,1.3630000000000002,1.2536666666666667,1.8276666666666668,0.124,0.4886666666666666,4.394666666666666,2.723333333333333
1994,1994,RealGDP,4.02879,0.65,3.45,0.3475,0.4846666666666666,1.564,0.7596666666666666,0.8926666666666666,0.9153333333333332,0.0896666666666666,0.2296666666666666,2.542666666666667,1.0463333333333331
2015,2018,RealGDP,2.91886,0.6,1.9,1.14,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2016,2017,Core PCE,1.6647416887779,0.275,2.3,0.3475,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2009,2011,RealGDP,1.5499,0.6,3.1,0.24,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2011,2011,Core CPI,2.17432412557292,0.7,2.1,0.0525,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2011,2012,RealGDP,2.28069,0.25,2.23,3.5171,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2016,2018,RealGDP,2.91886,0.3,1.2,1.61,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
1994,1995,RealGDP,2.68421,0.3,3.35,1.9275,0.4616666666666666,1.494,0.7636666666666666,0.9063333333333334,0.8343333333333334,0.091,0.2303333333333333,2.6326666666666667,1.0833333333333333
2018,2019,Core PCE,1.64766365267226,0.4,2.375,0.171875,0.576,3.7146666666666666,1.284333333333333,1.516,1.8986666666666665,0.1363333333333333,0.47,4.651,2.8526666666666665
2014,2015,Unemployment,5.275,0.8,6.25,0.05,0.597,3.5733333333333337,1.3706666666666667,1.5256666666666667,2.022333333333333,0.1343333333333333,0.5496666666666666,4.947666666666667,3.405333333333333
2021,2021,RealGDP,0.0,0.3,3.25,1.4875,0.5996666666666667,4.184666666666666,1.5103333333333333,1.4916666666666665,1.6290000000000002,0.1403333333333333,0.4106666666666667,4.849666666666667,2.9883333333333333
2016,2017,Core PCE,1.6647416887779,0.8,1.7,0.0475,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
1995,1996,RealGDP,3.77257,0.7,2.4,0.29,0.486,1.34,0.775,0.9033333333333332,0.8256666666666667,0.0933333333333333,0.2413333333333333,2.6373333333333333,1.1886666666666663
2018,2019,RealGDP,2.28887,0.75,2.75,0.1875,0.576,3.7146666666666666,1.284333333333333,1.516,1.8986666666666665,0.1363333333333333,0.47,4.651,2.8526666666666665
2009,2009,Core CPI,1.75022285064397,0.35,1.225,0.236875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2009,2009,RealGDP,-2.59989,0.75,-2.45,0.2475,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2016,2019,RealGDP,2.28887,0.36,1.946,1.975084,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2009,2010,Core PCE,0.923599155883825,0.4,0.525,0.211875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
1996,1997,RealGDP,4.44717,0.6,1.99,1.0699,0.4743333333333333,1.3993333333333335,0.876,1.0086666666666666,1.192,0.093,0.2933333333333333,2.998333333333333,1.2456666666666667
2012,2015,RealGDP,2.70637,0.28,2.22,2.4416,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2011,2011,Unemployment,8.93333333333333,0.8,9.15,0.04,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2001,2001,RealGDP,0.95434,0.7,1.5,0.3,0.5023333333333333,1.733666666666667,0.9973333333333332,1.1006666666666665,0.943,0.092,0.2996666666666667,3.662333333333333,1.6443333333333332
2013,2014,Core CPI,1.7271000610448,0.32,1.7,0.3625,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2012,2013,RealGDP,1.84187,0.3,2.45,1.7475,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2008,2008,RealGDP,0.12219,0.6,1.25,0.4875,0.6306666666666667,2.349333333333333,1.3813333333333333,1.2093333333333334,1.9476666666666669,0.131,0.5383333333333334,4.278666666666666,3.858
2011,2013,RealGDP,1.84187,0.225,2.0,2.45,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2014,2014,RealGDP,2.28778,0.6,2.65,0.5275,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2017,2017,RealGDP,2.25568,0.4416,2.5964,1.03430704,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2011,2011,Unemployment,8.93333333333333,0.996,9.248,0.000996,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2006,2007,RealGDP,2.01051,0.6,2.4,0.39,0.4953333333333333,2.2236666666666665,1.1256666666666668,1.0479999999999998,1.3846666666666667,0.1106666666666666,0.3186666666666666,3.877,2.2823333333333333
2016,2017,Unemployment,4.35,0.55,4.85,0.3775,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
2007,2008,Core CPI,1.99951403422141,0.33,2.49,0.2624,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2009,2012,Unemployment,8.075,0.25,7.9875,0.59671875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2009,2010,Core CPI,0.645572526463334,0.35,2.51,0.3424,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2018,2020,Unemployment,8.10833333333333,0.48,4.1725,0.51836875,0.5723333333333332,3.74,1.280333333333333,1.4703333333333333,1.617,0.135,0.441,4.820666666666667,2.6573333333333333
2008,2008,Core CPI,1.99951403422141,0.55,1.875,0.096875,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
2016,2018,Unemployment,3.89166666666667,0.35,4.9625,0.52046875,0.58,3.965666666666667,1.4159999999999997,1.4566666666666668,2.2253333333333334,0.134,0.5186666666666667,4.871333333333333,1.897333333333333
1993,1993,RealGDP,2.75179,0.5,2.8,0.41,0.467,1.57,0.7493333333333334,0.8843333333333333,0.9376666666666664,0.0906666666666666,0.2356666666666666,2.482666666666667,1.1236666666666666
2006,2007,RealGDP,2.01051,0.6,1.45,0.5475,0.493,2.187333333333333,1.0806666666666669,1.0503333333333331,1.237,0.118,0.3403333333333334,3.6486666666666663,2.857666666666667
2013,2014,Core CPI,1.7271000610448,0.6,2.35,0.09,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2016,2016,RealGDP,1.66747,0.3,2.83,3.4611,0.573,3.611666666666667,1.3556666666666668,1.481,1.3646666666666665,0.1326666666666666,0.511,4.669666666666667,2.22
2007,2007,RealGDP,2.01051,0.6,2.15,0.4275,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2011,2014,RealGDP,2.28778,0.45,3.12,1.9556,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2018,2021,RealGDP,0.0,0.28,1.82,2.3776,0.5746666666666665,3.6466666666666665,1.285,1.4963333333333333,1.785,0.135,0.4696666666666667,4.760333333333333,2.5620000000000003
2010,2010,Core PCE,0.923599155883825,0.5,0.75,0.125,0.5773333333333333,2.451,1.3726666666666667,1.2699999999999998,1.571,0.1326666666666666,0.4853333333333333,4.392666666666667,2.728333333333333
2015,2015,Core PCE,1.1841665165822,0.45,1.275,0.211875,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2019,2020,Unemployment,8.10833333333333,0.5,4.175,0.350625,0.5733333333333333,3.803,1.2846666666666666,1.5106666666666666,1.342666666666667,0.1366666666666667,0.4453333333333333,4.768,2.829333333333333
2013,2013,RealGDP,1.84187,0.8,2.7,0.16,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
