"YEAR FORECAST MADE","QUARTER","YEAR BEING FORECAST","INDICATOR","FORECASTER ID","INDUSTRY","Year.ID.ForecastYear.Quarter","Indicator.Year.ID.ForecastYear.Quarter","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","BIN 11","BIN 1 prob","BIN 2 prob","BIN 3 prob","BIN 4 prob","BIN 5 prob","BIN 6 prob","BIN 7 prob","BIN 8 prob","BIN 9 prob","BIN 10 prob","BIN 11 prob","BIN 1 midpoint","BIN 2 midpoint","BIN 3 midpoint","BIN 4 midpoint","BIN 5 midpoint","BIN 6 midpoint","BIN 7 midpoint","BIN 8 midpoint","BIN 9 midpoint","BIN 10 midpoint","BIN 11 midpoint","nbin","bin_value_sum","TDIST","actual","ACTUAL_BIN","MAX","NUM_OF_MAX","ACTUAL_CONF","HIT","pred_average","pred_var"
2013,2,2014,"RealGDP",484,2,"2014-484-2013-2","RealGDP-2014-484-2013-2",0,1,4,15,28,25,16,8,3,0,0,0,0.01,0.04,0.15,0.28,0.25,0.16,0.08,0.03,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.28,1,0.28,1,1.83,2.0411
2013,2,2014,"RealGDP",446,2,"2014-446-2013-2","RealGDP-2014-446-2013-2",0,0,8,26,40,19,7,0,0,0,0,0,0,0.08,0.26,0.4,0.19,0.07,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.4,1,0.4,1,2.59,1.0419
2013,2,2014,"RealGDP",524,2,"2014-524-2013-2","RealGDP-2014-524-2013-2",0,0,10,25,35,20,10,0,0,0,0,0,0,0.1,0.25,0.35,0.2,0.1,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.35,1,0.35,1,2.55,1.2475
2013,2,2014,"RealGDP",540,2,"2014-540-2013-2","RealGDP-2014-540-2013-2",0,0,0,10,55,30,5,0,0,0,0,0,0,0,0.1,0.55,0.3,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.55,1,0.55,1,2.2,0.51
2013,2,2014,"RealGDP",407,2,"2014-407-2013-2","RealGDP-2014-407-2013-2",0,0,0,15,70,15,0,0,0,0,0,0,0,0,0.15,0.7,0.15,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.7,1,0.7,1,2.5,0.3
2013,2,2014,"RealGDP",426,2,"2014-426-2013-2","RealGDP-2014-426-2013-2",0,0,15,30,30,20,5,0,0,0,0,0,0,0.15,0.3,0.3,0.2,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.3,2,0.3,0.5,2.8,1.21
2013,2,2014,"RealGDP",559,1,"2014-559-2013-2","RealGDP-2014-559-2013-2",0,0,10,35,25,15,10,5,0,0,0,0,0,0.1,0.35,0.25,0.15,0.1,0.05,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.35,1,0.25,0,2.55,1.7475
2013,2,2014,"RealGDP",510,2,"2014-510-2013-2","RealGDP-2014-510-2013-2",0,0,0,5,30,45,20,0,0,0,0,0,0,0,0.05,0.3,0.45,0.2,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.45,1,0.3,0,1.7,0.66
2013,2,2014,"RealGDP",535,1,"2014-535-2013-2","RealGDP-2014-535-2013-2",0,0,0,10,70,15,5,0,0,0,0,0,0,0,0.1,0.7,0.15,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.7,1,0.7,1,2.35,0.4275
2013,2,2014,"RealGDP",555,1,"2014-555-2013-2","RealGDP-2014-555-2013-2",0,0,0,20,60,20,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.6,1,0.6,1,2.5,0.4
2013,2,2014,"RealGDP",508,2,"2014-508-2013-2","RealGDP-2014-508-2013-2",0,0,4,20,65,10,1,0,0,0,0,0,0,0.04,0.2,0.65,0.1,0.01,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.65,1,0.65,1,2.66,0.4744
2013,2,2014,"RealGDP",542,1,"2014-542-2013-2","RealGDP-2014-542-2013-2",0,0,10,20,30,20,10,10,0,0,0,0,0,0.1,0.2,0.3,0.2,0.1,0.1,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,1.5,2.52597,5,0.3,1,0.3,1,2.2,2.01
2013,2,2014,"Unemployment",571,1,"2014-571-2013-2","Unemployment-2014-571-2013-2",0,0,0,0,5,10,20,55,10,0,,0,0,0,0,0.05,0.1,0.2,0.55,0.1,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.55,1,0.1,0,7.45,0.27875
2013,2,2014,"Unemployment",568,2,"2014-568-2013-2","Unemployment-2014-568-2013-2",0,0,0,0,5,10,15,40,20,10,,0,0,0,0,0.05,0.1,0.15,0.4,0.2,0.1,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.4,1,0.2,0,7.175,0.663125
2013,2,2014,"Unemployment",557,1,"2014-557-2013-2","Unemployment-2014-557-2013-2",0,0,0,0,0,5,20,45,30,0,,0,0,0,0,0,0.05,0.2,0.45,0.3,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.45,1,0.3,0,7.175,0.263125
2013,2,2014,"Unemployment",555,1,"2014-555-2013-2","Unemployment-2014-555-2013-2",0,0,0,0,0,0,40,50,10,0,,0,0,0,0,0,0,0.4,0.5,0.1,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.5,1,0.1,0,7.375,0.140625
2013,2,2014,"Unemployment",526,2,"2014-526-2013-2","Unemployment-2014-526-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,1.5,6.6,9,,,,,,
2013,2,2014,"Unemployment",528,1,"2014-528-2013-2","Unemployment-2014-528-2013-2",0,0,0,0,0,5,20,35,35,5,,0,0,0,0,0,0.05,0.2,0.35,0.35,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.35,2,0.35,0.5,7.05,0.41
2013,2,2014,"Unemployment",553,2,"2014-553-2013-2","Unemployment-2014-553-2013-2",0,0,0,0,0,0,25,40,30,5,,0,0,0,0,0,0,0.25,0.4,0.3,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.4,1,0.3,0,7.0625,0.34921875
2013,2,2014,"Unemployment",506,2,"2014-506-2013-2","Unemployment-2014-506-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,1.5,6.6,9,,,,,,
2013,2,2014,"Unemployment",510,2,"2014-510-2013-2","Unemployment-2014-510-2013-2",0,0,0,0,0,0,25,40,35,0,,0,0,0,0,0,0,0.25,0.4,0.35,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.4,1,0.35,0,7.1125,0.24046875
2013,2,2014,"Unemployment",551,2,"2014-551-2013-2","Unemployment-2014-551-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,1.5,6.6,9,,,,,,
2013,2,2014,"Unemployment",542,1,"2014-542-2013-2","Unemployment-2014-542-2013-2",0,0,0,0,0,5,15,25,40,15,,0,0,0,0,0,0.05,0.15,0.25,0.4,0.15,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.4,1,0.4,1,6.8125,0.58046875
2013,2,2014,"Unemployment",507,3,"2014-507-2013-2","Unemployment-2014-507-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,1.5,6.6,9,,,,,,
2013,2,2014,"Unemployment",504,1,"2014-504-2013-2","Unemployment-2014-504-2013-2",0,0,0,1,2,7,20,55,10,5,,0,0,0,0.01,0.02,0.07,0.2,0.55,0.1,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.55,1,0.1,0,7.3075,0.41106875
2013,2,2014,"Unemployment",524,2,"2014-524-2013-2","Unemployment-2014-524-2013-2",0,0,0,0,0,0,5,40,40,15,,0,0,0,0,0,0,0.05,0.4,0.4,0.15,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.4,2,0.4,0.5,6.7125,0.40796875
2013,2,2014,"Unemployment",512,2,"2014-512-2013-2","Unemployment-2014-512-2013-2",0,0,0,0,0,0,20,50,30,0,,0,0,0,0,0,0,0.2,0.5,0.3,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.5,1,0.3,0,7.125,0.203125
2013,2,2014,"Unemployment",411,2,"2014-411-2013-2","Unemployment-2014-411-2013-2",0,0,0,0,0,8,30,45,15,2,,0,0,0,0,0,0.08,0.3,0.45,0.15,0.02,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.45,1,0.15,0,7.3325,0.29381875
2013,2,2014,"Unemployment",422,1,"2014-422-2013-2","Unemployment-2014-422-2013-2",0,0,0,0,5,5,10,30,45,5,,0,0,0,0,0.05,0.05,0.1,0.3,0.45,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.45,1,0.45,1,7,0.53125
2013,2,2014,"Unemployment",428,2,"2014-428-2013-2","Unemployment-2014-428-2013-2",5,5,5,5,10,10,20,30,10,0,,0.05,0.05,0.05,0.05,0.1,0.1,0.2,0.3,0.1,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.3,1,0.1,0,8.125,1.609375
2013,2,2014,"Unemployment",520,2,"2014-520-2013-2","Unemployment-2014-520-2013-2",0,0,0,0,0,0,55,45,0,0,,0,0,0,0,0,0,0.55,0.45,0,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.55,1,0,0,7.525,0.061875
2013,2,2014,"Unemployment",527,2,"2014-527-2013-2","Unemployment-2014-527-2013-2",0,0,0,0,0,0,20,60,20,0,,0,0,0,0,0,0,0.2,0.6,0.2,0,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.6,1,0.2,0,7.2,0.16
2013,2,2014,"Unemployment",574,2,"2014-574-2013-2","Unemployment-2014-574-2013-2",0,0,0,0,2,6,20,32,30,10,,0,0,0,0,0.02,0.06,0.2,0.32,0.3,0.1,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,1.5,6.6,9,0.32,1,0.3,0,7.04,0.5859
2013,2,2015,"RealGDP",568,2,"2015-568-2013-2","RealGDP-2015-568-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",422,1,"2015-422-2013-2","RealGDP-2015-422-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",532,2,"2015-532-2013-2","RealGDP-2015-532-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",528,1,"2015-528-2013-2","RealGDP-2015-528-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",570,2,"2015-570-2013-2","RealGDP-2015-570-2013-2",8,12,19,22,19,12,5,2,0.4,0.3,0.3,0.08,0.12,0.19,0.22,0.19,0.12,0.05,0.02,0.004,0.003,0.003,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.22,1,0.22,1,3.451,3.182599
2013,2,2015,"RealGDP",510,2,"2015-510-2013-2","RealGDP-2015-510-2013-2",0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.5,1,0,0,1.75,0.6875
2013,2,2015,"RealGDP",574,2,"2015-574-2013-2","RealGDP-2015-574-2013-2",6,10,15,20,15,10,10,9,3,1,1,0.06,0.1,0.15,0.2,0.15,0.1,0.1,0.09,0.03,0.01,0.01,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.2,1,0.2,1,2.74,5.0024
2013,2,2015,"RealGDP",559,1,"2015-559-2013-2","RealGDP-2015-559-2013-2",0,3,15,30,20,15,10,5,2,0,0,0,0.03,0.15,0.3,0.2,0.15,0.1,0.05,0.02,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.3,1,0.3,1,2.61,2.4779
2013,2,2015,"RealGDP",569,1,"2015-569-2013-2","RealGDP-2015-569-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",446,2,"2015-446-2013-2","RealGDP-2015-446-2013-2",0,9,33,40,12,6,0,0,0,0,0,0,0.09,0.33,0.4,0.12,0.06,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.4,1,0.4,1,3.77,0.9771
2013,2,2015,"RealGDP",535,1,"2015-535-2013-2","RealGDP-2015-535-2013-2",0,0,0,10,70,15,5,0,0,0,0,0,0,0,0.1,0.7,0.15,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.7,1,0.1,0,2.35,0.4275
2013,2,2015,"RealGDP",540,2,"2015-540-2013-2","RealGDP-2015-540-2013-2",0,0,0,5,65,25,5,0,0,0,0,0,0,0,0.05,0.65,0.25,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.65,1,0.05,0,2.2,0.41
2013,2,2015,"RealGDP",506,2,"2015-506-2013-2","RealGDP-2015-506-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",520,2,"2015-520-2013-2","RealGDP-2015-520-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",571,1,"2015-571-2013-2","RealGDP-2015-571-2013-2",0,0,0,10,40,30,15,5,0,0,0,0,0,0,0.1,0.4,0.3,0.15,0.05,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.4,1,0.1,0,1.85,1.0275
2013,2,2015,"RealGDP",507,3,"2015-507-2013-2","RealGDP-2015-507-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",542,1,"2015-542-2013-2","RealGDP-2015-542-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,2.5,3.07551,4,,,,,,
2013,2,2015,"RealGDP",555,1,"2015-555-2013-2","RealGDP-2015-555-2013-2",0,0,0,20,60,20,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.6,1,0.2,0,2.5,0.4
2013,2,2015,"RealGDP",508,2,"2015-508-2013-2","RealGDP-2015-508-2013-2",0,1,4,15,60,15,4,1,0,0,0,0,0.01,0.04,0.15,0.6,0.15,0.04,0.01,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.6,1,0.15,0,2.5,0.8
2013,2,2015,"RealGDP",563,2,"2015-563-2013-2","RealGDP-2015-563-2013-2",3.68,5.48,11.92,22.04,24.16,18.84,8.52,3.24,1.16,0.8,0.16,0.0368,0.0548,0.1192,0.2204,0.2416,0.1884,0.0852,0.0324,0.0116,0.008,0.0016,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.2416,1,0.2204,0,2.7184,2.99550144
2013,2,2015,"RealGDP",556,1,"2015-556-2013-2","RealGDP-2015-556-2013-2",0,2.5,7.5,20,27.5,20,15,7.5,0,0,0,0,0.025,0.075,0.2,0.275,0.2,0.15,0.075,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,2.5,3.07551,4,0.275,1,0.2,0,2.2,2.11
2013,2,2015,"Unemployment",428,2,"2015-428-2013-2","Unemployment-2015-428-2013-2",2,2,3,3,5,5,10,20,40,10,,0.02,0.02,0.03,0.03,0.05,0.05,0.1,0.2,0.4,0.1,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.4,1,0.1,0,7.235,1.598525
2013,2,2015,"Unemployment",421,2,"2015-421-2013-2","Unemployment-2015-421-2013-2",0,0,0,0,0,0,0,10,45,45,,0,0,0,0,0,0,0,0.1,0.45,0.45,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.45,2,0.45,0.5,6.125,0.365625
2013,2,2015,"Unemployment",518,2,"2015-518-2013-2","Unemployment-2015-518-2013-2",0,0,0,0,0,5,10,45,35,5,,0,0,0,0,0,0.05,0.1,0.45,0.35,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.45,1,0.05,0,7,0.3625
2013,2,2015,"Unemployment",411,2,"2015-411-2013-2","Unemployment-2015-411-2013-2",0,0,0,0,0,0,5,15,45,35,,0,0,0,0,0,0,0.05,0.15,0.45,0.35,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.45,1,0.35,0,6.325,0.481875
2013,2,2015,"Unemployment",549,1,"2015-549-2013-2","Unemployment-2015-549-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",484,2,"2015-484-2013-2","Unemployment-2015-484-2013-2",0,0,0,2,7,12,27,25,21,6,,0,0,0,0.02,0.07,0.12,0.27,0.25,0.21,0.06,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.27,1,0.06,0,7.3875,0.70796875
2013,2,2015,"Unemployment",508,2,"2015-508-2013-2","Unemployment-2015-508-2013-2",0,0,0,0,0,0,0,5,60,35,,0,0,0,0,0,0,0,0.05,0.6,0.35,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.6,1,0.35,0,6.1875,0.28046875
2013,2,2015,"Unemployment",556,1,"2015-556-2013-2","Unemployment-2015-556-2013-2",0,0,0,2.5,5,7.5,12.5,22.5,27.5,22.5,,0,0,0,0.025,0.05,0.075,0.125,0.225,0.275,0.225,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.275,1,0.225,0,6.9125,1.04859375
2013,2,2015,"Unemployment",548,2,"2015-548-2013-2","Unemployment-2015-548-2013-2",0,0,0,0,0,0,0,20,75,5,,0,0,0,0,0,0,0,0.2,0.75,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.75,1,0.05,0,6.6,0.1525
2013,2,2015,"Unemployment",526,2,"2015-526-2013-2","Unemployment-2015-526-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",551,2,"2015-551-2013-2","Unemployment-2015-551-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",507,3,"2015-507-2013-2","Unemployment-2015-507-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",553,2,"2015-553-2013-2","Unemployment-2015-553-2013-2",0,0,0,0,0,0,15,30,40,15,,0,0,0,0,0,0,0.15,0.3,0.4,0.15,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.4,1,0.15,0,6.7625,0.48421875
2013,2,2015,"Unemployment",563,2,"2015-563-2013-2","Unemployment-2015-563-2013-2",0,0.2,0.84,2.4,7.12,12.72,20.36,22.8,28.36,5.2,,0,0.002,0.0084,0.024,0.0712,0.1272,0.2036,0.228,0.2836,0.052,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.2836,1,0.052,0,7.3576,0.81512224
2013,2,2015,"Unemployment",528,1,"2015-528-2013-2","Unemployment-2015-528-2013-2",0,0,0,0,0,0,10,10,40,40,,0,0,0,0,0,0,0.1,0.1,0.4,0.4,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.4,2,0.4,0.5,6.3,0.5725
2013,2,2015,"Unemployment",532,2,"2015-532-2013-2","Unemployment-2015-532-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",504,1,"2015-504-2013-2","Unemployment-2015-504-2013-2",0,0,0,0,1,2,5,32,45,15,,0,0,0,0,0.01,0.02,0.05,0.32,0.45,0.15,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.45,1,0.15,0,6.71,0.4759
2013,2,2015,"Unemployment",426,2,"2015-426-2013-2","Unemployment-2015-426-2013-2",,,,,,,,,,,,,,,,,,,,,,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,,2.5,5.7,10,,,,,,
2013,2,2015,"Unemployment",524,2,"2015-524-2013-2","Unemployment-2015-524-2013-2",0,0,0,0,0,0,0,25,50,25,,0,0,0,0,0,0,0,0.25,0.5,0.25,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.5,1,0.25,0,6.4375,0.38671875
2013,2,2015,"Unemployment",527,2,"2015-527-2013-2","Unemployment-2015-527-2013-2",0,0,0,0,0,0,0,0,60,40,,0,0,0,0,0,0,0,0,0.6,0.4,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.6,1,0.4,0,6.1,0.24
2013,2,2015,"Unemployment",446,2,"2015-446-2013-2","Unemployment-2015-446-2013-2",0,0,0,0,0,5,5,40,45,5,,0,0,0,0,0,0.05,0.05,0.4,0.45,0.05,,11.5,10.5,9.75,9.25,8.75,8.25,7.75,7.25,6.5,5.5,,10,100,2.5,5.7,10,0.45,1,0.05,0,6.9,0.34625
2013,2,2016,"RealGDP",574,2,"2016-574-2013-2","RealGDP-2016-574-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,3.5,1.71142,6,,,,,,
2013,2,2016,"RealGDP",421,2,"2016-421-2013-2","RealGDP-2016-421-2013-2",0,5,10,25,25,20,10,5,0,0,0,0,0.05,0.1,0.25,0.25,0.2,0.1,0.05,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,3.5,1.71142,6,0.25,2,0.2,0,2.55,2.1475
2013,2,2016,"RealGDP",535,1,"2016-535-2013-2","RealGDP-2016-535-2013-2",0,0,0,10,60,25,5,0,0,0,0,0,0,0,0.1,0.6,0.25,0.05,0,0,0,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,3.5,1.71142,6,0.6,1,0.25,0,2.25,0.4875
2013,2,2016,"RealGDP",504,1,"2016-504-2013-2","RealGDP-2016-504-2013-2",1,5,20,39,25,5,2,1,1,1,0,0.01,0.05,0.2,0.39,0.25,0.05,0.02,0.01,0.01,0.01,0,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,100,3.5,1.71142,6,0.39,1,0.05,0,3.27,1.8371
2013,2,2016,"RealGDP",549,1,"2016-549-2013-2","RealGDP-2016-549-2013-2",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,11,,3.5,1.71142,6,,,,,,
