"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","INDICATOR","TDIST"
"2009-484-2008-1",2008,2009,1,484,2,1,3,28,38,23,6,1,0,0,0,"Core CPI",1.75
"2009-498-2008-1",2008,2009,1,498,1,0,0,0,5,10,50,20,10,5,0,"Core CPI",1.75
"2009-504-2008-1",2008,2009,1,504,1,0,0,0,25,50,25,0,0,0,0,"Core CPI",1.75
"2009-507-2008-1",2008,2009,1,507,3,0,0,0,5,55,30,10,0,0,0,"Core CPI",1.75
"2009-508-2008-1",2008,2009,1,508,2,0,0,0,0,1,4,5,40,40,10,"Core CPI",1.75
"2009-510-2008-1",2008,2009,1,510,2,0,0,0,30,35,35,0,0,0,0,"Core CPI",1.75
"2009-512-2008-1",2008,2009,1,512,2,0,0,5,50,40,5,0,0,0,0,"Core CPI",1.75
"2009-516-2008-1",2008,2009,1,516,1,0,0,1,5,30,45,17,2,0,0,"Core CPI",1.75
"2009-518-2008-1",2008,2009,1,518,2,0,0,5,10,15,40,15,10,5,0,"Core CPI",1.75
"2009-519-2008-1",2008,2009,1,519,1,5,10,12,15,25,15,12,5,1,0,"Core CPI",1.75
"2009-520-2008-1",2008,2009,1,520,2,,,,,,,,,,,"Core CPI",1.75
"2009-521-2008-1",2008,2009,1,521,1,,,,,,,,,,,"Core CPI",1.75
"2009-523-2008-1",2008,2009,1,523,2,16.5,13.7,18.3,18.4,13.7,9.2,4.6,2,1.8,1.8,"Core CPI",1.75
"2009-524-2008-1",2008,2009,1,524,2,0,10,25,30,25,10,0,0,0,0,"Core CPI",1.75
"2009-526-2008-1",2008,2009,1,526,2,,,,,,,,,,,"Core CPI",1.75
"2009-527-2008-1",2008,2009,1,527,2,0,0,0,0,15,40,40,5,0,0,"Core CPI",1.75
"2009-528-2008-1",2008,2009,1,528,1,0,0,0,0,40,60,0,0,0,0,"Core CPI",1.75
"2009-531-2008-1",2008,2009,1,531,1,,,,,,,,,,,"Core CPI",1.75
"2009-532-2008-1",2008,2009,1,532,2,0,0,0,30,60,10,0,0,0,0,"Core CPI",1.75
"2009-535-2008-1",2008,2009,1,535,1,0,0,10,50,30,10,0,0,0,0,"Core CPI",1.75
"2009-539-2008-1",2008,2009,1,539,1,,,,,,,,,,,"Core CPI",1.75
"2009-540-2008-1",2008,2009,1,540,2,,,,,,,,,,,"Core CPI",1.75
"2009-541-2008-1",2008,2009,1,541,1,0,0,10,25,30,25,10,0,0,0,"Core CPI",1.75
"2009-542-2008-1",2008,2009,1,542,1,0,0,15,60,20,5,0,0,0,0,"Core CPI",1.75
"2009-543-2008-1",2008,2009,1,543,1,,,,,,,,,,,"Core CPI",1.75
"2009-546-2008-1",2008,2009,1,546,1,0,5,10,15,20,20,15,10,5,0,"Core CPI",1.75
"2009-548-2008-1",2008,2009,1,548,2,0,0,0,0,10,40,50,0,0,0,"Core CPI",1.75
"2009-549-2008-1",2008,2009,1,549,1,0,0,0,15,60,25,0,0,0,0,"Core CPI",1.75
"2009-550-2008-1",2008,2009,1,550,2,17,22,25,24,8,3,1,0,0,0,"Core CPI",1.75
"2009-551-2008-1",2008,2009,1,551,2,,,,,,,,,,,"Core CPI",1.75
"2009-552-2008-1",2008,2009,1,552,1,0,0,0,0,50,50,0,0,0,0,"Core CPI",1.75
"2009-553-2008-1",2008,2009,1,553,2,0,0,5,20,50,20,5,0,0,0,"Core CPI",1.75
"2009-554-2008-1",2008,2009,1,554,2,0,0,5,5,25,40,20,5,0,0,"Core CPI",1.75
"2009-555-2008-1",2008,2009,1,555,1,0,0,0,25,50,25,0,0,0,0,"Core CPI",1.75
"2009-557-2008-1",2008,2009,1,557,1,0,1,2,27,38,26,5,1,0,0,"Core CPI",1.75
"2009-20-2008-2",2008,2009,2,20,2,0,0,20,50,30,0,0,0,0,0,"Core CPI",1.5
"2009-84-2008-2",2008,2009,2,84,1,,,,,,,,,,,"Core CPI",1.5
"2009-407-2008-2",2008,2009,2,407,2,0,5,70,25,0,0,0,0,0,0,"Core CPI",1.5
"2009-411-2008-2",2008,2009,2,411,2,0,0,0,20,40,40,0,0,0,0,"Core CPI",1.5
"2009-421-2008-2",2008,2009,2,421,2,0,0,0,20,50,25,5,0,0,0,"Core CPI",1.5
"2009-422-2008-2",2008,2009,2,422,1,,,,,,,,,,,"Core CPI",1.5
"2009-424-2008-2",2008,2009,2,424,1,1,1,2,20,45,25,2,2,1,1,"Core CPI",1.5
"2009-426-2008-2",2008,2009,2,426,2,0,10,15,70,5,0,0,0,0,0,"Core CPI",1.5
"2009-428-2008-2",2008,2009,2,428,2,,,,,,,,,,,"Core CPI",1.5
"2009-429-2008-2",2008,2009,2,429,2,,,,,,,,,,,"Core CPI",1.5
"2009-431-2008-2",2008,2009,2,431,1,0,0,5,20,50,25,0,0,0,0,"Core CPI",1.5
"2009-446-2008-2",2008,2009,2,446,2,,,,,,,,,,,"Core CPI",1.5
"2009-463-2008-2",2008,2009,2,463,2,0,1,13,35,43,7,1,0,0,0,"Core CPI",1.5
"2009-472-2008-2",2008,2009,2,472,2,0,0,0,30,70,0,0,0,0,0,"Core CPI",1.5
"2009-483-2008-2",2008,2009,2,483,3,2,8,15,25,30,20,0,0,0,0,"Core CPI",1.5
"2009-484-2008-2",2008,2009,2,484,2,0,1,9,29,34,24,2,1,0,0,"Core CPI",1.5
"2009-504-2008-2",2008,2009,2,504,1,0,0,0,20,55,25,0,0,0,0,"Core CPI",1.5
"2009-506-2008-2",2008,2009,2,506,2,0,0,10,20,30,30,10,0,0,0,"Core CPI",1.5
"2009-507-2008-2",2008,2009,2,507,3,0,0,0,20,60,20,0,0,0,0,"Core CPI",1.5
"2009-508-2008-2",2008,2009,2,508,2,0,0,5,10,30,35,17,3,0,0,"Core CPI",1.5
"2009-510-2008-2",2008,2009,2,510,2,0,0,0,25,25,25,25,0,0,0,"Core CPI",1.5
"2009-512-2008-2",2008,2009,2,512,2,0,10,20,20,20,20,10,0,0,0,"Core CPI",1.5
"2009-516-2008-2",2008,2009,2,516,1,1,5,15,28,30,15,5,1,0,0,"Core CPI",1.5
"2009-519-2008-2",2008,2009,2,519,1,,,,,,,,,,,"Core CPI",1.5
"2009-520-2008-2",2008,2009,2,520,2,,,,,,,,,,,"Core CPI",1.5
"2009-521-2008-2",2008,2009,2,521,1,,,,,,,,,,,"Core CPI",1.5
"2009-523-2008-2",2008,2009,2,523,2,5.82,10.19,20.39,32.04,16.02,8.01,4,2,1,0.5,"Core CPI",1.5
"2009-524-2008-2",2008,2009,2,524,2,0,10,25,30,25,10,0,0,0,0,"Core CPI",1.5
"2009-526-2008-2",2008,2009,2,526,2,0,0,0,5,10,60,15,5,5,0,"Core CPI",1.5
"2009-528-2008-2",2008,2009,2,528,1,0,0,0,30,60,10,0,0,0,0,"Core CPI",1.5
"2009-530-2008-2",2008,2009,2,530,2,,,,,,,,,,,"Core CPI",1.5
"2009-531-2008-2",2008,2009,2,531,1,0,0,0,50,50,0,0,0,0,0,"Core CPI",1.5
"2009-532-2008-2",2008,2009,2,532,2,0,0,0,30,50,20,0,0,0,0,"Core CPI",1.5
"2009-535-2008-2",2008,2009,2,535,1,0,0,30,45,25,0,0,0,0,0,"Core CPI",1.5
"2009-540-2008-2",2008,2009,2,540,2,,,,,,,,,,,"Core CPI",1.5
"2009-541-2008-2",2008,2009,2,541,1,0,0,5,15,40,30,10,0,0,0,"Core CPI",1.5
"2009-542-2008-2",2008,2009,2,542,1,0,5,30,40,20,5,0,0,0,0,"Core CPI",1.5
"2009-543-2008-2",2008,2009,2,543,1,0,0,30,40,30,0,0,0,0,0,"Core CPI",1.5
"2009-544-2008-2",2008,2009,2,544,1,0,0,2,22,50,24,2,0,0,0,"Core CPI",1.5
"2009-546-2008-2",2008,2009,2,546,1,5,8,12,15,20,15,12,8,4,1,"Core CPI",1.5
"2009-548-2008-2",2008,2009,2,548,2,0,0,0,5,25,65,5,0,0,0,"Core CPI",1.5
"2009-549-2008-2",2008,2009,2,549,1,0,0,0,40,55,5,0,0,0,0,"Core CPI",1.5
"2009-550-2008-2",2008,2009,2,550,2,17,22,25,24,8,3,1,0,0,0,"Core CPI",1.5
"2009-551-2008-2",2008,2009,2,551,2,,,,,,,,,,,"Core CPI",1.5
"2009-552-2008-2",2008,2009,2,552,1,0,0,0,25,50,25,0,0,0,0,"Core CPI",1.5
"2009-553-2008-2",2008,2009,2,553,2,1.5,2,7,20,35,22.5,7,3,1.75,0.25,"Core CPI",1.5
"2009-554-2008-2",2008,2009,2,554,2,0,0,5,20,50,20,5,0,0,0,"Core CPI",1.5
"2009-555-2008-2",2008,2009,2,555,1,0,0,10,20,40,20,10,0,0,0,"Core CPI",1.5
"2009-556-2008-2",2008,2009,2,556,1,0,0,0,10,40,35,15,0,0,0,"Core CPI",1.5
"2009-557-2008-2",2008,2009,2,557,1,0,0.5,2,27,42,20,7,1,0,0.5,"Core CPI",1.5
"2009-20-2008-3",2008,2009,3,20,2,0,0,40,60,0,0,0,0,0,0,"Core CPI",1.25
"2009-84-2008-3",2008,2009,3,84,1,,,,,,,,,,,"Core CPI",1.25
"2009-99-2008-3",2008,2009,3,99,1,5,6,20,25,23,9,6,3,2,1,"Core CPI",1.25
"2009-407-2008-3",2008,2009,3,407,2,0,5,70,25,0,0,0,0,0,0,"Core CPI",1.25
"2009-411-2008-3",2008,2009,3,411,2,0,0,0,15,40,35,10,0,0,0,"Core CPI",1.25
"2009-420-2008-3",2008,2009,3,420,2,0,0,0,5,20,50,25,0,0,0,"Core CPI",1.25
"2009-421-2008-3",2008,2009,3,421,2,0,0,0,15,55,30,0,0,0,0,"Core CPI",1.25
"2009-424-2008-3",2008,2009,3,424,1,,,,,,,,,,,"Core CPI",1.25
"2009-426-2008-3",2008,2009,3,426,2,0,10,40,35,15,0,0,0,0,0,"Core CPI",1.25
"2009-428-2008-3",2008,2009,3,428,2,,,,,,,,,,,"Core CPI",1.25
"2009-431-2008-3",2008,2009,3,431,1,0,0,5,15,50,25,5,0,0,0,"Core CPI",1.25
"2009-446-2008-3",2008,2009,3,446,2,,,,,,,,,,,"Core CPI",1.25
"2009-463-2008-3",2008,2009,3,463,2,0,1,5,40,48,5,1,0,0,0,"Core CPI",1.25
"2009-472-2008-3",2008,2009,3,472,2,0,0,0,15,70,15,0,0,0,0,"Core CPI",1.25
"2009-483-2008-3",2008,2009,3,483,3,2,5,10,25,38,20,0,0,0,0,"Core CPI",1.25
"2009-484-2008-3",2008,2009,3,484,2,0,1,9,29,34,24,2,1,0,0,"Core CPI",1.25
"2009-497-2008-3",2008,2009,3,497,1,0,25,60,15,0,0,0,0,0,0,"Core CPI",1.25
"2009-504-2008-3",2008,2009,3,504,1,0,0,0,20,55,25,0,0,0,0,"Core CPI",1.25
"2009-510-2008-3",2008,2009,3,510,2,0,0,0,0,50,50,0,0,0,0,"Core CPI",1.25
"2009-512-2008-3",2008,2009,3,512,2,0,0,0,30,50,20,0,0,0,0,"Core CPI",1.25
"2009-516-2008-3",2008,2009,3,516,1,0,0,2,20,50,20,8,0,0,0,"Core CPI",1.25
"2009-518-2008-3",2008,2009,3,518,2,0,0,10,20,40,20,10,0,0,0,"Core CPI",1.25
"2009-519-2008-3",2008,2009,3,519,1,0,2,8,20,40,20,8,2,0,0,"Core CPI",1.25
"2009-520-2008-3",2008,2009,3,520,2,0,0,0,50,50,0,0,0,0,0,"Core CPI",1.25
"2009-521-2008-3",2008,2009,3,521,1,,,,,,,,,,,"Core CPI",1.25
"2009-523-2008-3",2008,2009,3,523,2,28.8,21.6,14.4,7.2,6.5,5.8,5,4.3,3.6,2.9,"Core CPI",1.25
"2009-526-2008-3",2008,2009,3,526,2,0,0,0,25,50,25,0,0,0,0,"Core CPI",1.25
"2009-527-2008-3",2008,2009,3,527,2,0,0,0,0,60,40,0,0,0,0,"Core CPI",1.25
"2009-528-2008-3",2008,2009,3,528,1,0,0,0,30,70,0,0,0,0,0,"Core CPI",1.25
"2009-532-2008-3",2008,2009,3,532,2,0,0,0,30,50,20,0,0,0,0,"Core CPI",1.25
"2009-533-2008-3",2008,2009,3,533,1,0,0,5,20,35,25,15,0,0,0,"Core CPI",1.25
"2009-535-2008-3",2008,2009,3,535,1,0,0,0,75,25,0,0,0,0,0,"Core CPI",1.25
"2009-540-2008-3",2008,2009,3,540,2,,,,,,,,,,,"Core CPI",1.25
"2009-541-2008-3",2008,2009,3,541,1,0,0,5,25,50,20,0,0,0,0,"Core CPI",1.25
"2009-542-2008-3",2008,2009,3,542,1,0,5,25,45,20,5,0,0,0,0,"Core CPI",1.25
"2009-543-2008-3",2008,2009,3,543,1,0,0,30,30,40,0,0,0,0,0,"Core CPI",1.25
"2009-546-2008-3",2008,2009,3,546,1,1,4,12,22,23,22,10,4,1,1,"Core CPI",1.25
"2009-548-2008-3",2008,2009,3,548,2,0,0,0,10,80,10,0,0,0,0,"Core CPI",1.25
"2009-549-2008-3",2008,2009,3,549,1,0,0,0,10,80,10,0,0,0,0,"Core CPI",1.25
"2009-552-2008-3",2008,2009,3,552,1,0,0,0,5,50,45,0,0,0,0,"Core CPI",1.25
"2009-553-2008-3",2008,2009,3,553,2,0.75,2.5,10,25,35,20,5,1,0.5,0.25,"Core CPI",1.25
"2009-554-2008-3",2008,2009,3,554,2,0,0,0,10,50,25,15,0,0,0,"Core CPI",1.25
"2009-555-2008-3",2008,2009,3,555,1,0,0,0,20,50,30,0,0,0,0,"Core CPI",1.25
"2009-556-2008-3",2008,2009,3,556,1,0,0,0,10,35,40,15,0,0,0,"Core CPI",1.25
"2009-557-2008-3",2008,2009,3,557,1,0,0.5,2,27,42,20,7,1,0,0.5,"Core CPI",1.25
"2009-559-2008-3",2008,2009,3,559,1,0,0,0,10,70,20,0,0,0,0,"Core CPI",1.25
"2009-561-2008-3",2008,2009,3,561,2,0,0,0,7.5,85,7.5,0,0,0,0,"Core CPI",1.25
"2009-84-2008-4",2008,2009,4,84,1,,,,,,,,,,,"Core CPI",1
"2009-99-2008-4",2008,2009,4,99,1,3,5,15,19,49,5,4,0,0,0,"Core CPI",1
"2009-407-2008-4",2008,2009,4,407,2,0,0,0,5,85,10,0,0,0,0,"Core CPI",1
"2009-411-2008-4",2008,2009,4,411,2,0,0,0,0,30,50,20,0,0,0,"Core CPI",1
"2009-420-2008-4",2008,2009,4,420,2,0,0,0,0,0,20,60,20,0,0,"Core CPI",1
"2009-421-2008-4",2008,2009,4,421,2,0,0,0,5,25,30,25,5,5,5,"Core CPI",1
"2009-423-2008-4",2008,2009,4,423,2,1,3,11,17,35,17,11,3,1,1,"Core CPI",1
"2009-426-2008-4",2008,2009,4,426,2,0,0,10,20,25,25,15,5,0,0,"Core CPI",1
"2009-428-2008-4",2008,2009,4,428,2,,,,,,,,,,,"Core CPI",1
"2009-429-2008-4",2008,2009,4,429,2,,,,,,,,,,,"Core CPI",1
"2009-431-2008-4",2008,2009,4,431,1,0,0,0,5,40,30,10,10,5,0,"Core CPI",1
"2009-433-2008-4",2008,2009,4,433,2,0,0,0,10,60,30,0,0,0,0,"Core CPI",1
"2009-446-2008-4",2008,2009,4,446,2,,,,,,,,,,,"Core CPI",1
"2009-463-2008-4",2008,2009,4,463,2,0,0,2,20,50,23,5,0,0,0,"Core CPI",1
"2009-472-2008-4",2008,2009,4,472,2,0,0,0,0,0,30,70,0,0,0,"Core CPI",1
"2009-483-2008-4",2008,2009,4,483,3,2,5,10,25,38,20,0,0,0,0,"Core CPI",1
"2009-484-2008-4",2008,2009,4,484,2,0,1,7,37,31,21,2,1,0,0,"Core CPI",1
"2009-497-2008-4",2008,2009,4,497,1,,,,,,,,,,,"Core CPI",1
"2009-504-2008-4",2008,2009,4,504,1,0,0,0,20,55,25,0,0,0,0,"Core CPI",1
"2009-506-2008-4",2008,2009,4,506,2,0,0,0,0,5,20,45,30,0,0,"Core CPI",1
"2009-507-2008-4",2008,2009,4,507,3,0,0,0,10,70,20,0,0,0,0,"Core CPI",1
"2009-508-2008-4",2008,2009,4,508,2,0,0,0,0,0,5,5,20,50,20,"Core CPI",1
"2009-510-2008-4",2008,2009,4,510,2,0,0,0,0,35,65,0,0,0,0,"Core CPI",1
"2009-512-2008-4",2008,2009,4,512,2,0,0,10,40,20,20,10,0,0,0,"Core CPI",1
"2009-516-2008-4",2008,2009,4,516,1,0,0,0,0,5,45,45,5,0,0,"Core CPI",1
"2009-518-2008-4",2008,2009,4,518,2,0,0,0,0,5,20,50,20,5,0,"Core CPI",1
"2009-519-2008-4",2008,2009,4,519,1,0,0,0,10,20,25,30,10,5,0,"Core CPI",1
"2009-520-2008-4",2008,2009,4,520,2,0,0,0,0,60,40,0,0,0,0,"Core CPI",1
"2009-524-2008-4",2008,2009,4,524,2,0,0,5,15,20,30,20,10,0,0,"Core CPI",1
"2009-527-2008-4",2008,2009,4,527,2,0,0,0,0,0,30,60,10,0,0,"Core CPI",1
"2009-528-2008-4",2008,2009,4,528,1,0,0,0,0,0,0,50,50,0,0,"Core CPI",1
"2009-531-2008-4",2008,2009,4,531,1,,,,,,,,,,,"Core CPI",1
"2009-532-2008-4",2008,2009,4,532,2,0,0,0,10,50,40,0,0,0,0,"Core CPI",1
"2009-535-2008-4",2008,2009,4,535,1,0,0,0,0,45,50,5,0,0,0,"Core CPI",1
"2009-538-2008-4",2008,2009,4,538,2,0,0,0,40,50,9,1,0,0,0,"Core CPI",1
"2009-540-2008-4",2008,2009,4,540,2,0,0,0,20,50,30,0,0,0,0,"Core CPI",1
"2009-542-2008-4",2008,2009,4,542,1,0,0,5,40,40,15,0,0,0,0,"Core CPI",1
"2009-543-2008-4",2008,2009,4,543,1,0,0,0,0,0,30,60,10,0,0,"Core CPI",1
"2009-544-2008-4",2008,2009,4,544,1,0,0,0,2,40,50,8,0,0,0,"Core CPI",1
"2009-546-2008-4",2008,2009,4,546,1,1,5,10,18,25,18,10,7,4,2,"Core CPI",1
"2009-548-2008-4",2008,2009,4,548,2,0,0,0,0,0,0,10,80,10,0,"Core CPI",1
"2009-549-2008-4",2008,2009,4,549,1,0,0,0,0,5,50,40,5,0,0,"Core CPI",1
"2009-551-2008-4",2008,2009,4,551,2,,,,,,,,,,,"Core CPI",1
"2009-552-2008-4",2008,2009,4,552,1,0,0,0,25,50,25,0,0,0,0,"Core CPI",1
"2009-553-2008-4",2008,2009,4,553,2,1,2,8.5,22.5,45,15,5,0.5,0.3,0.2,"Core CPI",1
"2009-554-2008-4",2008,2009,4,554,2,0,0,5,20,50,20,5,0,0,0,"Core CPI",1
"2009-555-2008-4",2008,2009,4,555,1,0,0,30,50,20,0,0,0,0,0,"Core CPI",1
"2009-556-2008-4",2008,2009,4,556,1,0,0,0,10,40,35,15,0,0,0,"Core CPI",1
"2009-557-2008-4",2008,2009,4,557,1,0,0,0,1,18,55,25,1,0,0,"Core CPI",1
"2009-560-2008-4",2008,2009,4,560,2,,,,,,,,,,,"Core CPI",1
"2009-561-2008-4",2008,2009,4,561,2,0,0,0,0,20,75,5,0,0,0,"Core CPI",1
"2010-411-2009-1",2009,2010,1,411,2,0,0,0,0,0,0,5,15,30,50,"Core CPI",1.75
"2010-420-2009-1",2009,2010,1,420,2,0,0,0,0,0,25,55,20,0,0,"Core CPI",1.75
"2010-421-2009-1",2009,2010,1,421,2,,,,,,,,,,,"Core CPI",1.75
"2010-423-2009-1",2009,2010,1,423,2,,,,,,,,,,,"Core CPI",1.75
"2010-424-2009-1",2009,2010,1,424,1,,,,,,,,,,,"Core CPI",1.75
"2010-426-2009-1",2009,2010,1,426,2,0,0,10,25,35,25,5,0,0,0,"Core CPI",1.75
"2010-428-2009-1",2009,2010,1,428,2,,,,,,,,,,,"Core CPI",1.75
"2010-431-2009-1",2009,2010,1,431,1,0,0,0,5,50,25,15,5,0,0,"Core CPI",1.75
"2010-446-2009-1",2009,2010,1,446,2,,,,,,,,,,,"Core CPI",1.75
"2010-463-2009-1",2009,2010,1,463,2,0,0,0,1,3,17,43,35,1,0,"Core CPI",1.75
"2010-472-2009-1",2009,2010,1,472,2,0,0,0,0,50,50,0,0,0,0,"Core CPI",1.75
"2010-483-2009-1",2009,2010,1,483,3,0,5,8,12,20,35,15,5,0,0,"Core CPI",1.75
"2010-484-2009-1",2009,2010,1,484,2,0,1,7,26,36,25,5,0,0,0,"Core CPI",1.75
"2010-504-2009-1",2009,2010,1,504,1,0,0,0,0,0,20,60,20,0,0,"Core CPI",1.75
"2010-506-2009-1",2009,2010,1,506,2,,,,,,,,,,,"Core CPI",1.75
"2010-507-2009-1",2009,2010,1,507,3,0,0,0,20,50,20,10,0,0,0,"Core CPI",1.75
"2010-508-2009-1",2009,2010,1,508,2,2,5,12,19,33,15,10,3,1,0,"Core CPI",1.75
"2010-510-2009-1",2009,2010,1,510,2,0,0,0,0,25,65,10,0,0,0,"Core CPI",1.75
"2010-512-2009-1",2009,2010,1,512,2,0,0,5,35,30,25,5,0,0,0,"Core CPI",1.75
"2010-516-2009-1",2009,2010,1,516,1,0,0,0,0,0,5,35,30,20,10,"Core CPI",1.75
"2010-518-2009-1",2009,2010,1,518,2,0,0,0,0,10,20,40,20,10,0,"Core CPI",1.75
"2010-520-2009-1",2009,2010,1,520,2,0,0,0,0,0,50,50,0,0,0,"Core CPI",1.75
"2010-524-2009-1",2009,2010,1,524,2,0,0,5,15,20,30,20,10,0,0,"Core CPI",1.75
"2010-526-2009-1",2009,2010,1,526,2,0,0,5,10,30,45,10,0,0,0,"Core CPI",1.75
"2010-528-2009-1",2009,2010,1,528,1,0,0,0,0,40,60,0,0,0,0,"Core CPI",1.75
"2010-532-2009-1",2009,2010,1,532,2,0,0,0,0,0,0,0,0,50,50,"Core CPI",1.75
"2010-535-2009-1",2009,2010,1,535,1,0,0,0,20,50,25,5,0,0,0,"Core CPI",1.75
"2010-538-2009-1",2009,2010,1,538,2,0,0,0,0,0,1,9,30,40,20,"Core CPI",1.75
"2010-540-2009-1",2009,2010,1,540,2,0,0,0,25,55,20,0,0,0,0,"Core CPI",1.75
"2010-541-2009-1",2009,2010,1,541,1,0,0,0,5,20,25,25,20,5,0,"Core CPI",1.75
"2010-542-2009-1",2009,2010,1,542,1,0,0,0,5,5,10,25,25,10,20,"Core CPI",1.75
"2010-543-2009-1",2009,2010,1,543,1,0,0,0,0,0,0,0,0,60,40,"Core CPI",1.75
"2010-544-2009-1",2009,2010,1,544,1,0,0,0,0,0,0,2,52,42,4,"Core CPI",1.75
"2010-546-2009-1",2009,2010,1,546,1,4,5,7,8,12,14,18,14,12,6,"Core CPI",1.75
"2010-548-2009-1",2009,2010,1,548,2,0,0,0,0,0,10,45,40,5,0,"Core CPI",1.75
"2010-549-2009-1",2009,2010,1,549,1,0,0,0,0,30,35,30,5,0,0,"Core CPI",1.75
"2010-552-2009-1",2009,2010,1,552,1,0,0,0,0,0,25,50,25,0,0,"Core CPI",1.75
"2010-553-2009-1",2009,2010,1,553,2,0,0,0,0,0,0,10,35,50,5,"Core CPI",1.75
"2010-555-2009-1",2009,2010,1,555,1,0,0,0,0,0,20,50,30,0,0,"Core CPI",1.75
"2010-556-2009-1",2009,2010,1,556,1,0,0,0,10,25,35,20,10,0,0,"Core CPI",1.75
"2010-557-2009-1",2009,2010,1,557,1,0,0,0,0,0,5,32,34,23,6,"Core CPI",1.75
"2010-559-2009-1",2009,2010,1,559,1,0,0,0,0,0,5,30,35,25,5,"Core CPI",1.75
"2010-560-2009-1",2009,2010,1,560,2,,,,,,,,,,,"Core CPI",1.75
"2010-20-2009-2",2009,2010,2,20,2,0,0,0,25,50,25,0,0,0,0,"Core CPI",1.5
"2010-84-2009-2",2009,2010,2,84,1,,,,,,,,,,,"Core CPI",1.5
"2010-407-2009-2",2009,2010,2,407,2,0,0,5,75,20,0,0,0,0,0,"Core CPI",1.5
"2010-411-2009-2",2009,2010,2,411,2,0,0,0,0,0,5,15,30,10,40,"Core CPI",1.5
"2010-420-2009-2",2009,2010,2,420,2,0,0,0,0,30,60,10,0,0,0,"Core CPI",1.5
"2010-421-2009-2",2009,2010,2,421,2,2,3,10,35,35,10,5,0,0,0,"Core CPI",1.5
"2010-423-2009-2",2009,2010,2,423,2,,,,,,,,,,,"Core CPI",1.5
"2010-424-2009-2",2009,2010,2,424,1,1,1,2,5,32,42,10,5,1,1,"Core CPI",1.5
"2010-426-2009-2",2009,2010,2,426,2,0,0,5,10,25,30,20,10,0,0,"Core CPI",1.5
"2010-428-2009-2",2009,2010,2,428,2,,,,,,,,,,,"Core CPI",1.5
"2010-431-2009-2",2009,2010,2,431,1,0,0,0,0,10,15,20,30,20,5,"Core CPI",1.5
"2010-433-2009-2",2009,2010,2,433,2,0,0,0,0,0,40,60,0,0,0,"Core CPI",1.5
"2010-446-2009-2",2009,2010,2,446,2,0,0,0,0,0,5,25,40,25,5,"Core CPI",1.5
"2010-463-2009-2",2009,2010,2,463,2,0,0,0,5,8,30,40,15,2,0,"Core CPI",1.5
"2010-472-2009-2",2009,2010,2,472,2,0,0,0,0,10,90,0,0,0,0,"Core CPI",1.5
"2010-483-2009-2",2009,2010,2,483,3,0,3,5,15,20,27,20,10,0,0,"Core CPI",1.5
"2010-484-2009-2",2009,2010,2,484,2,0,1,3,22,27,24,14,9,0,0,"Core CPI",1.5
"2010-498-2009-2",2009,2010,2,498,1,0,0,0,0,0,0,20,70,10,0,"Core CPI",1.5
"2010-504-2009-2",2009,2010,2,504,1,0,0,0,0,0,25,50,25,0,0,"Core CPI",1.5
"2010-506-2009-2",2009,2010,2,506,2,0,0,0,0,20,50,30,0,0,0,"Core CPI",1.5
"2010-507-2009-2",2009,2010,2,507,3,0,0,0,5,60,30,5,0,0,0,"Core CPI",1.5
"2010-508-2009-2",2009,2010,2,508,2,,,,,,,,,,,"Core CPI",1.5
"2010-510-2009-2",2009,2010,2,510,2,0,0,0,25,25,25,25,0,0,0,"Core CPI",1.5
"2010-512-2009-2",2009,2010,2,512,2,0,0,0,5,40,30,20,5,0,0,"Core CPI",1.5
"2010-516-2009-2",2009,2010,2,516,1,0,0,0,0,4,10,50,30,5,1,"Core CPI",1.5
"2010-518-2009-2",2009,2010,2,518,2,0,0,0,0,10,15,50,15,10,0,"Core CPI",1.5
"2010-520-2009-2",2009,2010,2,520,2,0,0,0,0,20,70,10,0,0,0,"Core CPI",1.5
"2010-523-2009-2",2009,2010,2,523,2,,,,,,,,,,,"Core CPI",1.5
"2010-524-2009-2",2009,2010,2,524,2,0,0,0,10,10,20,30,20,10,0,"Core CPI",1.5
"2010-526-2009-2",2009,2010,2,526,2,0,0,0,0,25,50,25,0,0,0,"Core CPI",1.5
"2010-527-2009-2",2009,2010,2,527,2,,,,,,,,,,,"Core CPI",1.5
"2010-528-2009-2",2009,2010,2,528,1,0,0,0,0,40,40,20,0,0,0,"Core CPI",1.5
"2010-531-2009-2",2009,2010,2,531,1,0,0,0,0,15,75,10,0,0,0,"Core CPI",1.5
"2010-535-2009-2",2009,2010,2,535,1,0,0,0,20,50,25,5,0,0,0,"Core CPI",1.5
"2010-538-2009-2",2009,2010,2,538,2,,,,,,,,,,,"Core CPI",1.5
"2010-540-2009-2",2009,2010,2,540,2,0,0,0,25,55,20,0,0,0,0,"Core CPI",1.5
"2010-541-2009-2",2009,2010,2,541,1,,,,,,,,,,,"Core CPI",1.5
"2010-542-2009-2",2009,2010,2,542,1,0,0,0,5,5,10,25,25,10,20,"Core CPI",1.5
"2010-543-2009-2",2009,2010,2,543,1,0,0,0,0,0,0,0,55,45,0,"Core CPI",1.5
