"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","INDICATOR","TDIST"
"2015-569-2014-4",2014,2015,4,569,1,,,,,,,,,,,"Core PCE",1
"2015-570-2014-4",2014,2015,4,570,2,2,1,3,9,18,24,22,14,7,0,"Core PCE",1
"2015-572-2014-4",2014,2015,4,572,1,0,0,1,6,22,40,22,7,2,0,"Core PCE",1
"2015-574-2014-4",2014,2015,4,574,2,1,2,7,15,20,35,10,6,3,1,"Core PCE",1
"2015-575-2014-4",2014,2015,4,575,2,,,,,,,,,,,"Core PCE",1
"2015-577-2014-4",2014,2015,4,577,2,0.1,0.5,2.8,8.5,18.3,25.7,22.6,14.2,5.7,1.6,"Core PCE",1
"2015-578-2014-4",2014,2015,4,578,2,0,0,0,0,30,65,5,0,0,0,"Core PCE",1
"2015-579-2014-4",2014,2015,4,579,1,0,0,0,0,40,50,10,0,0,0,"Core PCE",1
"2016-411-2015-1",2015,2016,1,411,2,,,,,,,,,,,"Core PCE",1.75
"2016-421-2015-1",2015,2016,1,421,2,0,5,10,30,30,20,5,0,0,0,"Core PCE",1.75
"2016-422-2015-1",2015,2016,1,422,1,0,0,5,5,20,25,20,15,10,0,"Core PCE",1.75
"2016-423-2015-1",2015,2016,1,423,2,,,,,,,,,,,"Core PCE",1.75
"2016-426-2015-1",2015,2016,1,426,2,0,0,0,5,15,35,35,10,0,0,"Core PCE",1.75
"2016-428-2015-1",2015,2016,1,428,2,0,0,0,10,50,25,10,5,0,0,"Core PCE",1.75
"2016-429-2015-1",2015,2016,1,429,2,,,,,,,,,,,"Core PCE",1.75
"2016-433-2015-1",2015,2016,1,433,2,0,0,0,0,20,60,20,0,0,0,"Core PCE",1.75
"2016-456-2015-1",2015,2016,1,456,1,,,,,,,,,,,"Core PCE",1.75
"2016-504-2015-1",2015,2016,1,504,1,0,0,1,4,16,35,30,10,3,1,"Core PCE",1.75
"2016-506-2015-1",2015,2016,1,506,2,0,0,0,10,20,40,20,10,0,0,"Core PCE",1.75
"2016-507-2015-1",2015,2016,1,507,3,0,0,0,3,22,55,17,3,0,0,"Core PCE",1.75
"2016-508-2015-1",2015,2016,1,508,2,,,,,,,,,,,"Core PCE",1.75
"2016-510-2015-1",2015,2016,1,510,2,0,0,0,0,20,60,20,0,0,0,"Core PCE",1.75
"2016-512-2015-1",2015,2016,1,512,2,0,0,0,0,10,20,30,30,5,5,"Core PCE",1.75
"2016-518-2015-1",2015,2016,1,518,2,0,0,0,0,30,60,10,0,0,0,"Core PCE",1.75
"2016-520-2015-1",2015,2016,1,520,2,,,,,,,,,,,"Core PCE",1.75
"2016-524-2015-1",2015,2016,1,524,2,0,0,5,20,35,30,10,0,0,0,"Core PCE",1.75
"2016-527-2015-1",2015,2016,1,527,2,0,0,0,10,60,30,0,0,0,0,"Core PCE",1.75
"2016-542-2015-1",2015,2016,1,542,1,0,0,5,20,50,20,5,0,0,0,"Core PCE",1.75
"2016-546-2015-1",2015,2016,1,546,1,0,0,2,10,18,39,18,10,2,1,"Core PCE",1.75
"2016-548-2015-1",2015,2016,1,548,2,,,,,,,,,,,"Core PCE",1.75
"2016-549-2015-1",2015,2016,1,549,1,0,0,0,2,48,48,2,0,0,0,"Core PCE",1.75
"2016-553-2015-1",2015,2016,1,553,2,0,0.5,1,9,28,38,18,5,0.5,0,"Core PCE",1.75
"2016-555-2015-1",2015,2016,1,555,1,0,0,0,5,90,5,0,0,0,0,"Core PCE",1.75
"2016-556-2015-1",2015,2016,1,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core PCE",1.75
"2016-557-2015-1",2015,2016,1,557,1,0,0,0,0,35,45,20,0,0,0,"Core PCE",1.75
"2016-559-2015-1",2015,2016,1,559,1,0,2,8,20,30,25,12,3,0,0,"Core PCE",1.75
"2016-563-2015-1",2015,2016,1,563,2,1.92,2.4,5.88,10.36,17.36,19.32,18,13.68,6.44,4.64,"Core PCE",1.75
"2016-568-2015-1",2015,2016,1,568,2,0,0,0,10,30,35,25,0,0,0,"Core PCE",1.75
"2016-569-2015-1",2015,2016,1,569,1,,,,,,,,,,,"Core PCE",1.75
"2016-570-2015-1",2015,2016,1,570,2,6,2,5,11,16,20,18,14,8,0,"Core PCE",1.75
"2016-572-2015-1",2015,2016,1,572,1,0,0,1,6,25,35,25,6,2,0,"Core PCE",1.75
"2016-574-2015-1",2015,2016,1,574,2,1,2,7,15,25,25,15,7,2,1,"Core PCE",1.75
"2016-575-2015-1",2015,2016,1,575,2,,,,,,,,,,,"Core PCE",1.75
"2016-577-2015-1",2015,2016,1,577,2,3.2,3.6,6.4,12.3,21.3,14,16.5,9,5.9,7.8,"Core PCE",1.75
"2016-578-2015-1",2015,2016,1,578,2,0,0,0,10,50,35,5,0,0,0,"Core PCE",1.75
"2016-579-2015-1",2015,2016,1,579,1,0,0,0,5,30,35,20,10,0,0,"Core PCE",1.75
"2016-580-2015-1",2015,2016,1,580,1,0,0,0,0,30,50,20,0,0,0,"Core PCE",1.75
"2016-411-2015-2",2015,2016,2,411,2,,,,,,,,,,,"Core PCE",1.5
"2016-422-2015-2",2015,2016,2,422,1,0,0,5,5,20,25,20,15,10,0,"Core PCE",1.5
"2016-424-2015-2",2015,2016,2,424,1,,,,,,,,,,,"Core PCE",1.5
"2016-426-2015-2",2015,2016,2,426,2,0,0,0,5,15,20,20,25,15,0,"Core PCE",1.5
"2016-428-2015-2",2015,2016,2,428,2,0,0,5,30,25,20,15,5,0,0,"Core PCE",1.5
"2016-429-2015-2",2015,2016,2,429,2,,,,,,,,,,,"Core PCE",1.5
"2016-433-2015-2",2015,2016,2,433,2,0,0,0,0,15,60,25,0,0,0,"Core PCE",1.5
"2016-456-2015-2",2015,2016,2,456,1,,,,,,,,,,,"Core PCE",1.5
"2016-463-2015-2",2015,2016,2,463,2,0,0,0,0,40,50,10,0,0,0,"Core PCE",1.5
"2016-484-2015-2",2015,2016,2,484,2,0,0,0,1,18,32,32,16,1,0,"Core PCE",1.5
"2016-504-2015-2",2015,2016,2,504,1,0,0,1,4,16,35,30,10,3,1,"Core PCE",1.5
"2016-506-2015-2",2015,2016,2,506,2,0,0,0,0,15,40,30,15,0,0,"Core PCE",1.5
"2016-507-2015-2",2015,2016,2,507,3,0,0,0,5,25,55,15,0,0,0,"Core PCE",1.5
"2016-510-2015-2",2015,2016,2,510,2,0,0,0,0,0,100,0,0,0,0,"Core PCE",1.5
"2016-512-2015-2",2015,2016,2,512,2,0,0,0,0,10,20,30,30,5,5,"Core PCE",1.5
"2016-518-2015-2",2015,2016,2,518,2,0,0,0,0,10,60,30,0,0,0,"Core PCE",1.5
"2016-520-2015-2",2015,2016,2,520,2,,,,,,,,,,,"Core PCE",1.5
"2016-523-2015-2",2015,2016,2,523,2,18.0615,20.8402,19.4508,13.6156,9.5309,6.6716,4.6701,3.2691,2.2884,1.6019,"Core PCE",1.5
"2016-527-2015-2",2015,2016,2,527,2,0,0,0,20,60,20,0,0,0,0,"Core PCE",1.5
"2016-532-2015-2",2015,2016,2,532,2,0,0,0,0,45,55,0,0,0,0,"Core PCE",1.5
"2016-533-2015-2",2015,2016,2,533,1,0,0,0,15,20,40,15,10,0,0,"Core PCE",1.5
"2016-535-2015-2",2015,2016,2,535,1,0,0,5,45,30,15,5,0,0,0,"Core PCE",1.5
"2016-542-2015-2",2015,2016,2,542,1,0,0,0,5,30,50,10,5,0,0,"Core PCE",1.5
"2016-546-2015-2",2015,2016,2,546,1,0,0,2,23,25,25,20,4,1,0,"Core PCE",1.5
"2016-548-2015-2",2015,2016,2,548,2,,,,,,,,,,,"Core PCE",1.5
"2016-549-2015-2",2015,2016,2,549,1,0,0,0,0,30,50,20,0,0,0,"Core PCE",1.5
"2016-555-2015-2",2015,2016,2,555,1,0,0,0,0,30,40,30,0,0,0,"Core PCE",1.5
"2016-556-2015-2",2015,2016,2,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core PCE",1.5
"2016-557-2015-2",2015,2016,2,557,1,0,0,0,0,20,50,30,0,0,0,"Core PCE",1.5
"2016-559-2015-2",2015,2016,2,559,1,0,2,8,20,30,25,12,3,0,0,"Core PCE",1.5
"2016-560-2015-2",2015,2016,2,560,2,,,,,,,,,,,"Core PCE",1.5
"2016-563-2015-2",2015,2016,2,563,2,0.32,0.6,1.88,4.88,10.24,17.52,21.72,19.56,13.64,9.64,"Core PCE",1.5
"2016-568-2015-2",2015,2016,2,568,2,0,0,0,10,30,35,25,0,0,0,"Core PCE",1.5
"2016-569-2015-2",2015,2016,2,569,1,,,,,,,,,,,"Core PCE",1.5
"2016-570-2015-2",2015,2016,2,570,2,7,3,4,9,15,19,19,15,9,0,"Core PCE",1.5
"2016-572-2015-2",2015,2016,2,572,1,0,0,1,6,25,35,25,6,2,0,"Core PCE",1.5
"2016-574-2015-2",2015,2016,2,574,2,1,2,7,15,25,25,15,7,2,1,"Core PCE",1.5
"2016-575-2015-2",2015,2016,2,575,2,,,,,,,,,,,"Core PCE",1.5
"2016-576-2015-2",2015,2016,2,576,2,0,0,0,0,5,24,39,25,6,1,"Core PCE",1.5
"2016-577-2015-2",2015,2016,2,577,2,0,0,1.9,7.8,15.6,25.1,24.3,18.4,3.8,3.1,"Core PCE",1.5
"2016-578-2015-2",2015,2016,2,578,2,0,0,0,5,10,35,35,10,5,0,"Core PCE",1.5
"2016-579-2015-2",2015,2016,2,579,1,0,0,0,10,35,40,10,5,0,0,"Core PCE",1.5
"2016-580-2015-2",2015,2016,2,580,1,0,0,0,0,30,50,20,0,0,0,"Core PCE",1.5
"2016-581-2015-2",2015,2016,2,581,1,0,0,5,25,50,15,5,0,0,0,"Core PCE",1.5
"2016-411-2015-3",2015,2016,3,411,2,,,,,,,,,,,"Core PCE",1.25
"2016-421-2015-3",2015,2016,3,421,2,0,5,10,30,30,20,5,0,0,0,"Core PCE",1.25
"2016-422-2015-3",2015,2016,3,422,1,0,0,5,10,20,20,20,15,10,0,"Core PCE",1.25
"2016-424-2015-3",2015,2016,3,424,1,,,,,,,,,,,"Core PCE",1.25
"2016-426-2015-3",2015,2016,3,426,2,0,0,0,10,25,35,25,5,0,0,"Core PCE",1.25
"2016-428-2015-3",2015,2016,3,428,2,0,0,5,30,25,20,15,5,0,0,"Core PCE",1.25
"2016-433-2015-3",2015,2016,3,433,2,0,0,0,0,15,70,15,0,0,0,"Core PCE",1.25
"2016-456-2015-3",2015,2016,3,456,1,,,,,,,,,,,"Core PCE",1.25
"2016-463-2015-3",2015,2016,3,463,2,,,,,,,,,,,"Core PCE",1.25
"2016-484-2015-3",2015,2016,3,484,2,0,0,0,1,17,34,32,15,1,0,"Core PCE",1.25
"2016-504-2015-3",2015,2016,3,504,1,0,0,1,4,16,35,30,10,3,1,"Core PCE",1.25
"2016-506-2015-3",2015,2016,3,506,2,5,5,5,15,25,25,10,5,5,0,"Core PCE",1.25
"2016-508-2015-3",2015,2016,3,508,2,0,0,0,10,20,40,20,10,0,0,"Core PCE",1.25
"2016-510-2015-3",2015,2016,3,510,2,0,0,0,0,15,70,15,0,0,0,"Core PCE",1.25
"2016-512-2015-3",2015,2016,3,512,2,0,0,0,0,10,20,30,30,5,5,"Core PCE",1.25
"2016-518-2015-3",2015,2016,3,518,2,0,0,0,0,10,60,30,0,0,0,"Core PCE",1.25
"2016-520-2015-3",2015,2016,3,520,2,,,,,,,,,,,"Core PCE",1.25
"2016-527-2015-3",2015,2016,3,527,2,,,,,,,,,,,"Core PCE",1.25
"2016-528-2015-3",2015,2016,3,528,1,0,0,0,0,20,60,20,0,0,0,"Core PCE",1.25
"2016-533-2015-3",2015,2016,3,533,1,0,0,0,15,20,40,15,10,0,0,"Core PCE",1.25
"2016-535-2015-3",2015,2016,3,535,1,0,0,0,40,35,20,5,0,0,0,"Core PCE",1.25
"2016-542-2015-3",2015,2016,3,542,1,0,0,5,20,50,20,5,0,0,0,"Core PCE",1.25
"2016-546-2015-3",2015,2016,3,546,1,0,0,2,13,25,35,15,9,1,0,"Core PCE",1.25
"2016-548-2015-3",2015,2016,3,548,2,0,0,0,0,0,45,50,5,0,0,"Core PCE",1.25
"2016-549-2015-3",2015,2016,3,549,1,0,0,0,0,20,80,0,0,0,0,"Core PCE",1.25
"2016-553-2015-3",2015,2016,3,553,2,0.7,0.8,2,7,24,34,18,11,2,0.5,"Core PCE",1.25
"2016-555-2015-3",2015,2016,3,555,1,0,0,0,0,30,40,30,0,0,0,"Core PCE",1.25
"2016-557-2015-3",2015,2016,3,557,1,0,0,0,0,1.3134,69.7608,28.8828,0.0429,0,0,"Core PCE",1.25
"2016-559-2015-3",2015,2016,3,559,1,0,0,2,10,30,40,15,3,0,0,"Core PCE",1.25
"2016-560-2015-3",2015,2016,3,560,2,,,,,,,,,,,"Core PCE",1.25
"2016-563-2015-3",2015,2016,3,563,2,0.64,2.08,4.52,9.76,19.92,25.08,20.28,11.8,4.64,1.28,"Core PCE",1.25
"2016-568-2015-3",2015,2016,3,568,2,0,0,0,10,30,35,25,0,0,0,"Core PCE",1.25
"2016-569-2015-3",2015,2016,3,569,1,,,,,,,,,,,"Core PCE",1.25
"2016-570-2015-3",2015,2016,3,570,2,6,2,5,10,16,20,19,14,8,0,"Core PCE",1.25
"2016-572-2015-3",2015,2016,3,572,1,0,0,1,6,25,35,25,6,2,0,"Core PCE",1.25
"2016-574-2015-3",2015,2016,3,574,2,1,2,7,15,25,25,15,7,2,1,"Core PCE",1.25
"2016-575-2015-3",2015,2016,3,575,2,,,,,,,,,,,"Core PCE",1.25
"2016-576-2015-3",2015,2016,3,576,2,0,0.5,1.5,2.5,5,15,60,10,5,0.5,"Core PCE",1.25
"2016-577-2015-3",2015,2016,3,577,2,0,0,1,7,17,32,23,12,6,2,"Core PCE",1.25
"2016-578-2015-3",2015,2016,3,578,2,0,0,0,0,5,25,70,0,0,0,"Core PCE",1.25
"2016-579-2015-3",2015,2016,3,579,1,0,0,0,10,35,40,10,5,0,0,"Core PCE",1.25
"2016-581-2015-3",2015,2016,3,581,1,0,0,5,20,55,15,5,0,0,0,"Core PCE",1.25
"2016-411-2015-4",2015,2016,4,411,2,,,,,,,,,,,"Core PCE",1
"2016-421-2015-4",2015,2016,4,421,2,0,0,5,25,30,25,10,5,0,0,"Core PCE",1
"2016-422-2015-4",2015,2016,4,422,1,0,0,5,10,20,20,20,15,10,0,"Core PCE",1
"2016-424-2015-4",2015,2016,4,424,1,,,,,,,,,,,"Core PCE",1
"2016-426-2015-4",2015,2016,4,426,2,0,0,0,15,25,35,20,5,0,0,"Core PCE",1
"2016-428-2015-4",2015,2016,4,428,2,0,0,0,10,20,35,20,10,5,0,"Core PCE",1
"2016-429-2015-4",2015,2016,4,429,2,,,,,,,,,,,"Core PCE",1
"2016-433-2015-4",2015,2016,4,433,2,0,0,0,5,20,60,10,5,0,0,"Core PCE",1
"2016-456-2015-4",2015,2016,4,456,1,,,,,,,,,,,"Core PCE",1
"2016-463-2015-4",2015,2016,4,463,2,,,,,,,,,,,"Core PCE",1
"2016-472-2015-4",2015,2016,4,472,2,0,0,0,0,5,90,5,0,0,0,"Core PCE",1
"2016-484-2015-4",2015,2016,4,484,2,0,0,0,1,17,33,32,16,1,0,"Core PCE",1
"2016-504-2015-4",2015,2016,4,504,1,0,0,1,4,16,35,30,10,3,1,"Core PCE",1
"2016-506-2015-4",2015,2016,4,506,2,0,0,0,5,10,60,20,5,0,0,"Core PCE",1
"2016-507-2015-4",2015,2016,4,507,3,0,0,0,0,15,35,40,10,0,0,"Core PCE",1
"2016-508-2015-4",2015,2016,4,508,2,,,,,,,,,,,"Core PCE",1
"2016-510-2015-4",2015,2016,4,510,2,0,0,0,0,0,100,0,0,0,0,"Core PCE",1
"2016-518-2015-4",2015,2016,4,518,2,0,0,0,0,10,60,30,0,0,0,"Core PCE",1
"2016-520-2015-4",2015,2016,4,520,2,,,,,,,,,,,"Core PCE",1
"2016-523-2015-4",2015,2016,4,523,2,,,,,,,,,,,"Core PCE",1
"2016-524-2015-4",2015,2016,4,524,2,0,0,5,20,35,30,10,0,0,0,"Core PCE",1
"2016-528-2015-4",2015,2016,4,528,1,0,0,0,0,0,80,20,0,0,0,"Core PCE",1
"2016-532-2015-4",2015,2016,4,532,2,0,0,0,0,45,55,0,0,0,0,"Core PCE",1
"2016-533-2015-4",2015,2016,4,533,1,,,,,,,,,,,"Core PCE",1
"2016-535-2015-4",2015,2016,4,535,1,0,0,0,48,50,2,0,0,0,0,"Core PCE",1
"2016-540-2015-4",2015,2016,4,540,2,,,,,,,,,,,"Core PCE",1
"2016-542-2015-4",2015,2016,4,542,1,0,0,0,0,0,20,50,25,5,0,"Core PCE",1
"2016-546-2015-4",2015,2016,4,546,1,0,0,2,13,25,40,13,6,1,0,"Core PCE",1
"2016-548-2015-4",2015,2016,4,548,2,0,0,0,0,0,65,30,5,0,0,"Core PCE",1
"2016-549-2015-4",2015,2016,4,549,1,0,0,0,0,30,55,15,0,0,0,"Core PCE",1
"2016-553-2015-4",2015,2016,4,553,2,0.7,0.8,2,7,24,34,18,11,2,0.5,"Core PCE",1
"2016-555-2015-4",2015,2016,4,555,1,0,0,0,0,0,20,60,20,0,0,"Core PCE",1
"2016-556-2015-4",2015,2016,4,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core PCE",1
"2016-557-2015-4",2015,2016,4,557,1,0,0,0,0,5,45,45,5,0,0,"Core PCE",1
"2016-559-2015-4",2015,2016,4,559,1,0,0,1,5,16,45,30,3,0,0,"Core PCE",1
"2016-563-2015-4",2015,2016,4,563,2,0,0,0.52,2.84,15.92,35.64,33.12,11.08,0.84,0.04,"Core PCE",1
"2016-568-2015-4",2015,2016,4,568,2,0,0,0,5,20,35,30,10,0,0,"Core PCE",1
"2016-569-2015-4",2015,2016,4,569,1,,,,,,,,,,,"Core PCE",1
"2016-570-2015-4",2015,2016,4,570,2,2,4,5,10,15,19,19,15,10,1,"Core PCE",1
"2016-572-2015-4",2015,2016,4,572,1,0,0,1,6,25,35,25,6,2,0,"Core PCE",1
"2016-574-2015-4",2015,2016,4,574,2,1,2,7,15,25,25,15,7,2,1,"Core PCE",1
"2016-575-2015-4",2015,2016,4,575,2,,,,,,,,,,,"Core PCE",1
"2016-576-2015-4",2015,2016,4,576,2,0,0,0,0,3,5,40,40,12,0,"Core PCE",1
"2016-578-2015-4",2015,2016,4,578,2,0,0,0,15,45,40,0,0,0,0,"Core PCE",1
"2016-579-2015-4",2015,2016,4,579,1,0,0,0,0,20,40,30,10,0,0,"Core PCE",1
"2017-421-2016-1",2016,2017,1,421,2,0,0,5,25,30,25,10,5,0,0,"Core PCE",1.75
"2017-422-2016-1",2016,2017,1,422,1,1,1,3,4,15,20,25,20,10,1,"Core PCE",1.75
"2017-424-2016-1",2016,2017,1,424,1,,,,,,,,,,,"Core PCE",1.75
"2017-426-2016-1",2016,2017,1,426,2,0,0,0,10,15,25,25,20,5,0,"Core PCE",1.75
"2017-433-2016-1",2016,2017,1,433,2,0,0,0,5,20,60,10,5,0,0,"Core PCE",1.75
"2017-456-2016-1",2016,2017,1,456,1,,,,,,,,,,,"Core PCE",1.75
"2017-472-2016-1",2016,2017,1,472,2,0,0,0,0,5,80,15,0,0,0,"Core PCE",1.75
"2017-484-2016-1",2016,2017,1,484,2,0,1,2,8,22,33,22,11,1,0,"Core PCE",1.75
"2017-504-2016-1",2016,2017,1,504,1,0,0,1,4,29,30,24,10,2,0,"Core PCE",1.75
"2017-506-2016-1",2016,2017,1,506,2,1,1,2,7,18,45,13,10,2,1,"Core PCE",1.75
"2017-507-2016-1",2016,2017,1,507,3,0,0,0,0,10,40,45,5,0,0,"Core PCE",1.75
"2017-508-2016-1",2016,2017,1,508,2,0,0,0,0,0,50,40,10,0,0,"Core PCE",1.75
"2017-510-2016-1",2016,2017,1,510,2,0,0,0,0,50,50,0,0,0,0,"Core PCE",1.75
"2017-512-2016-1",2016,2017,1,512,2,0,0,0,10,20,40,25,5,0,0,"Core PCE",1.75
"2017-518-2016-1",2016,2017,1,518,2,0,0,0,0,15,70,15,0,0,0,"Core PCE",1.75
"2017-520-2016-1",2016,2017,1,520,2,,,,,,,,,,,"Core PCE",1.75
"2017-524-2016-1",2016,2017,1,524,2,0,0,5,20,35,30,10,0,0,0,"Core PCE",1.75
"2017-527-2016-1",2016,2017,1,527,2,0,0,0,10,60,30,0,0,0,0,"Core PCE",1.75
"2017-528-2016-1",2016,2017,1,528,1,0,0,0,0,0,60,30,10,0,0,"Core PCE",1.75
"2017-532-2016-1",2016,2017,1,532,2,0,0,0,0,45,55,0,0,0,0,"Core PCE",1.75
"2017-533-2016-1",2016,2017,1,533,1,0,0,0,5,15,30,25,15,10,0,"Core PCE",1.75
"2017-535-2016-1",2016,2017,1,535,1,0,0,0,45,40,13,2,0,0,0,"Core PCE",1.75
"2017-542-2016-1",2016,2017,1,542,1,0,0,0,0,20,40,30,10,0,0,"Core PCE",1.75
"2017-546-2016-1",2016,2017,1,546,1,0,1,3,18,25,30,16,6,1,0,"Core PCE",1.75
"2017-548-2016-1",2016,2017,1,548,2,0,0,0,0,0,60,30,10,0,0,"Core PCE",1.75
"2017-549-2016-1",2016,2017,1,549,1,0,0,0,0,15,50,35,0,0,0,"Core PCE",1.75
"2017-553-2016-1",2016,2017,1,553,2,0.7,0.8,2,7,24,34,18,11,2,0.5,"Core PCE",1.75
"2017-555-2016-1",2016,2017,1,555,1,0,0,0,40,40,20,0,0,0,0,"Core PCE",1.75
"2017-556-2016-1",2016,2017,1,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core PCE",1.75
"2017-557-2016-1",2016,2017,1,557,1,0,0,0,0,20,60,20,0,0,0,"Core PCE",1.75
"2017-563-2016-1",2016,2017,1,563,2,0.8,1.68,4.48,8.04,14.84,17.92,18.92,16.36,10.84,6.12,"Core PCE",1.75
"2017-568-2016-1",2016,2017,1,568,2,0,0,0,5,20,35,30,10,0,0,"Core PCE",1.75
"2017-569-2016-1",2016,2017,1,569,1,,,,,,,,,,,"Core PCE",1.75
"2017-570-2016-1",2016,2017,1,570,2,6,2,5,10,16,20,19,14,8,0,"Core PCE",1.75
"2017-572-2016-1",2016,2017,1,572,1,0,0,0,6,30,35,24,4,1,0,"Core PCE",1.75
"2017-574-2016-1",2016,2017,1,574,2,1,4,7,15,20,20,20,8,4,1,"Core PCE",1.75
"2017-576-2016-1",2016,2017,1,576,2,0,0,0,0,5,10,35,35,15,0,"Core PCE",1.75
"2017-577-2016-1",2016,2017,1,577,2,,,,,,,,,,,"Core PCE",1.75
"2017-578-2016-1",2016,2017,1,578,2,0,0,0,10,30,40,15,5,0,0,"Core PCE",1.75
"2017-579-2016-1",2016,2017,1,579,1,0,0,0,5,30,35,20,10,0,0,"Core PCE",1.75
"2017-421-2016-2",2016,2017,2,421,2,0,0,5,25,30,25,10,5,0,0,"Core PCE",1.5
"2017-422-2016-2",2016,2017,2,422,1,1,2,5,10,20,25,20,10,5,2,"Core PCE",1.5
"2017-424-2016-2",2016,2017,2,424,1,,,,,,,,,,,"Core PCE",1.5
"2017-426-2016-2",2016,2017,2,426,2,0,0,0,10,15,25,25,20,5,0,"Core PCE",1.5
"2017-429-2016-2",2016,2017,2,429,2,,,,,,,,,,,"Core PCE",1.5
"2017-433-2016-2",2016,2017,2,433,2,0,0,2,10,45,30,11,2,0,0,"Core PCE",1.5
"2017-446-2016-2",2016,2017,2,446,2,0,0,0,8,26,40,19,7,0,0,"Core PCE",1.5
"2017-456-2016-2",2016,2017,2,456,1,,,,,,,,,,,"Core PCE",1.5
"2017-463-2016-2",2016,2017,2,463,2,0,0,3,9,42,36,8,2,0,0,"Core PCE",1.5
"2017-472-2016-2",2016,2017,2,472,2,0,0,0,0,0,80,20,0,0,0,"Core PCE",1.5
"2017-484-2016-2",2016,2017,2,484,2,0,1,2,8,22,33,22,11,1,0,"Core PCE",1.5
"2017-504-2016-2",2016,2017,2,504,1,0,0,1,4,29,30,24,10,2,0,"Core PCE",1.5
"2017-506-2016-2",2016,2017,2,506,2,0,0,0,5,20,60,10,5,0,0,"Core PCE",1.5
"2017-507-2016-2",2016,2017,2,507,3,0,0,0,0,17,35,45,3,0,0,"Core PCE",1.5
"2017-508-2016-2",2016,2017,2,508,2,0,0,0,20,40,40,0,0,0,0,"Core PCE",1.5
"2017-510-2016-2",2016,2017,2,510,2,0,0,0,0,50,50,0,0,0,0,"Core PCE",1.5
"2017-518-2016-2",2016,2017,2,518,2,0,0,0,5,15,60,15,5,0,0,"Core PCE",1.5
"2017-520-2016-2",2016,2017,2,520,2,,,,,,,,,,,"Core PCE",1.5
"2017-523-2016-2",2016,2017,2,523,2,13.66,4.55,7.58,12.64,15.81,12.64,7.58,6.07,4.85,14.62,"Core PCE",1.5
"2017-524-2016-2",2016,2017,2,524,2,0,0,5,20,35,30,10,0,0,0,"Core PCE",1.5
"2017-532-2016-2",2016,2017,2,532,2,0,0,0,0,45,55,0,0,0,0,"Core PCE",1.5
"2017-533-2016-2",2016,2017,2,533,1,0,0,0,5,15,30,25,15,10,0,"Core PCE",1.5
"2017-535-2016-2",2016,2017,2,535,1,0,0,20,45,27,8,0,0,0,0,"Core PCE",1.5
"2017-542-2016-2",2016,2017,2,542,1,0,0,0,10,42,28,15,5,0,0,"Core PCE",1.5
"2017-546-2016-2",2016,2017,2,546,1,0,2,4,25,30,25,8,5,1,0,"Core PCE",1.5
"2017-548-2016-2",2016,2017,2,548,2,0,0,0,0,10,80,10,0,0,0,"Core PCE",1.5
"2017-549-2016-2",2016,2017,2,549,1,0,0,0,10,50,40,0,0,0,0,"Core PCE",1.5
"2017-553-2016-2",2016,2017,2,553,2,0.7,0.8,2,7,24,34,18,11,2,0.5,"Core PCE",1.5
"2017-555-2016-2",2016,2017,2,555,1,0,0,0,0,20,50,30,0,0,0,"Core PCE",1.5
"2017-556-2016-2",2016,2017,2,556,1,0,0,12.5,27.5,27.5,22.5,10,0,0,0,"Core PCE",1.5
"2017-557-2016-2",2016,2017,2,557,1,0,0,0,0,10,60,25,5,0,0,"Core PCE",1.5
"2017-559-2016-2",2016,2017,2,559,1,0,0,1,5,31,50,10,3,0,0,"Core PCE",1.5
"2017-563-2016-2",2016,2017,2,563,2,1.6,2,6.32,12.68,20.48,22.84,18.16,10.32,3.84,1.76,"Core PCE",1.5
"2017-568-2016-2",2016,2017,2,568,2,0,0,0,5,20,35,30,10,0,0,"Core PCE",1.5
"2017-569-2016-2",2016,2017,2,569,1,,,,,,,,,,,"Core PCE",1.5
"2017-570-2016-2",2016,2017,2,570,2,6,3,6,12,17,20,18,13,5,0,"Core PCE",1.5
"2017-572-2016-2",2016,2017,2,572,1,0,0,0,6,30,35,24,4,1,0,"Core PCE",1.5
"2017-574-2016-2",2016,2017,2,574,2,1,5,9,15,25,20,15,6,3,1,"Core PCE",1.5
"2017-576-2016-2",2016,2017,2,576,2,0,0,0,0,5,10,35,35,15,0,"Core PCE",1.5
"2017-577-2016-2",2016,2017,2,577,2,0,0,0,4,16,37,26,13,4,0,"Core PCE",1.5
"2017-578-2016-2",2016,2017,2,578,2,0,0,0,5,20,65,10,0,0,0,"Core PCE",1.5
"2017-579-2016-2",2016,2017,2,579,1,0,0,0,5,10,50,30,5,0,0,"Core PCE",1.5
"2017-411-2016-3",2016,2017,3,411,2,,,,,,,,,,,"Core PCE",1.25
"2017-421-2016-3",2016,2017,3,421,2,0,0,5,25,30,25,10,5,0,0,"Core PCE",1.25
