Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,INDICATOR,TDIST
2020-569-2020-3,2020,2020,3,569,1.0,,,,,,,,,,,Core PCE,0.25
2020-570-2020-3,2020,2020,3,570,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,44.0,34.0,7.0,Core PCE,0.25
2020-572-2020-3,2020,2020,3,572,1.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,50.0,25.0,1.0,Core PCE,0.25
2020-574-2020-3,2020,2020,3,574,2.0,1.0,2.0,3.0,4.0,10.0,15.0,20.0,25.0,15.0,5.0,Core PCE,0.25
2020-576-2020-3,2020,2020,3,576,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,30.0,25.0,Core PCE,0.25
2020-577-2020-3,2020,2020,3,577,2.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,30.0,15.0,Core PCE,0.25
2020-579-2020-3,2020,2020,3,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,35.0,10.0,Core PCE,0.25
2020-584-2020-3,2020,2020,3,584,2.0,0.2,0.6,2.0,5.3,12.3,21.5,27.2,19.2,8.1,3.6,Core PCE,0.25
2020-585-2020-3,2020,2020,3,585,1.0,0.0,0.0,0.0,0.0,5.0,5.0,30.0,45.0,10.0,5.0,Core PCE,0.25
2020-586-2020-3,2020,2020,3,586,2.0,0.57,0.97,1.84,4.0,6.11,9.21,12.79,14.03,14.86,35.62,Core PCE,0.25
2020-587-2020-3,2020,2020,3,587,2.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,30.0,20.0,0.0,Core PCE,0.25
2020-588-2020-3,2020,2020,3,588,1.0,0.0,0.0,1.0,1.0,4.0,30.0,51.0,10.0,3.0,0.0,Core PCE,0.25
2020-411-2020-4,2020,2020,4,411,2.0,,,,,,,,,,,Core PCE,0.0
2020-421-2020-4,2020,2020,4,421,2.0,0.0,0.0,0.0,0.0,0.0,38.0,42.0,15.0,5.0,0.0,Core PCE,0.0
2020-422-2020-4,2020,2020,4,422,2.0,,,,,,,,,,,Core PCE,0.0
2020-424-2020-4,2020,2020,4,424,1.0,,,,,,,,,,,Core PCE,0.0
2020-426-2020-4,2020,2020,4,426,2.0,0.0,0.0,0.0,5.0,20.0,25.0,25.0,20.0,5.0,0.0,Core PCE,0.0
2020-429-2020-4,2020,2020,4,429,2.0,,,,,,,,,,,Core PCE,0.0
2020-433-2020-4,2020,2020,4,433,2.0,0.0,0.0,0.0,0.0,15.0,55.0,25.0,5.0,0.0,0.0,Core PCE,0.0
2020-456-2020-4,2020,2020,4,456,1.0,,,,,,,,,,,Core PCE,0.0
2020-472-2020-4,2020,2020,4,472,2.0,,,,,,,,,,,Core PCE,0.0
2020-504-2020-4,2020,2020,4,504,1.0,0.0,0.0,1.0,5.0,10.0,40.0,31.0,10.0,3.0,0.0,Core PCE,0.0
2020-507-2020-4,2020,2020,4,507,3.0,,,,,,,,,,,Core PCE,0.0
2020-508-2020-4,2020,2020,4,508,2.0,,,,,,,,,,,Core PCE,0.0
2020-510-2020-4,2020,2020,4,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Core PCE,0.0
2020-518-2020-4,2020,2020,4,518,2.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,Core PCE,0.0
2020-528-2020-4,2020,2020,4,528,1.0,0.0,0.0,0.0,20.0,30.0,45.0,5.0,0.0,0.0,0.0,Core PCE,0.0
2020-535-2020-4,2020,2020,4,535,1.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,Core PCE,0.0
2020-546-2020-4,2020,2020,4,546,1.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,Core PCE,0.0
2020-548-2020-4,2020,2020,4,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,Core PCE,0.0
2020-549-2020-4,2020,2020,4,549,2.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,Core PCE,0.0
2020-553-2020-4,2020,2020,4,553,2.0,0.0,0.0,0.0,0.0,10.0,18.0,30.0,32.0,10.0,0.0,Core PCE,0.0
2020-555-2020-4,2020,2020,4,555,1.0,0.0,0.0,0.0,0.0,0.0,30.0,65.0,5.0,0.0,0.0,Core PCE,0.0
2020-557-2020-4,2020,2020,4,557,1.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,Core PCE,0.0
2020-563-2020-4,2020,2020,4,563,2.0,,,,,,,,,,,Core PCE,0.0
2020-568-2020-4,2020,2020,4,568,2.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,Core PCE,0.0
2020-569-2020-4,2020,2020,4,569,1.0,,,,,,,,,,,Core PCE,0.0
2020-570-2020-4,2020,2020,4,570,2.0,0.0,0.0,0.0,3.0,25.0,47.0,22.0,3.0,0.0,0.0,Core PCE,0.0
2020-572-2020-4,2020,2020,4,572,1.0,0.0,0.0,0.0,0.0,7.0,44.0,35.0,13.0,1.0,0.0,Core PCE,0.0
2020-574-2020-4,2020,2020,4,574,2.0,1.0,2.0,3.0,4.0,15.0,25.0,20.0,15.0,10.0,5.0,Core PCE,0.0
2020-577-2020-4,2020,2020,4,577,2.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,30.0,15.0,Core PCE,0.0
2020-578-2020-4,2020,2020,4,578,2.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,0.0,0.0,0.0,Core PCE,0.0
2020-579-2020-4,2020,2020,4,579,1.0,0.0,0.0,0.0,5.0,25.0,30.0,25.0,10.0,5.0,0.0,Core PCE,0.0
2020-586-2020-4,2020,2020,4,586,2.0,0.0,0.0,0.0,0.0,0.0,20.16,79.83,0.01,0.0,0.0,Core PCE,0.0
2020-587-2020-4,2020,2020,4,587,2.0,0.0,0.0,0.0,0.0,30.0,40.0,20.0,10.0,0.0,0.0,Core PCE,0.0
2020-588-2020-4,2020,2020,4,588,1.0,0.0,0.0,1.0,1.0,4.0,30.0,51.0,10.0,3.0,0.0,Core PCE,0.0
2020-589-2020-4,2020,2020,4,589,2.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,Core PCE,0.0
2020-590-2020-4,2020,2020,4,590,1.0,0.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,Core PCE,0.0
2020-591-2020-4,2020,2020,4,591,2.0,,,,,,,,,,,Core PCE,0.0
2021-411-2021-1,2021,2021,1,411,2.0,,,,,,,,,,,Core PCE,0.75
2021-421-2021-1,2021,2021,1,421,2.0,0.0,0.0,0.0,5.0,35.0,35.0,20.0,5.0,0.0,0.0,Core PCE,0.75
2021-422-2021-1,2021,2021,1,422,2.0,,,,,,,,,,,Core PCE,0.75
2021-424-2021-1,2021,2021,1,424,1.0,,,,,,,,,,,Core PCE,0.75
2021-426-2021-1,2021,2021,1,426,2.0,0.0,0.0,0.0,10.0,25.0,40.0,20.0,5.0,0.0,0.0,Core PCE,0.75
2021-429-2021-1,2021,2021,1,429,2.0,,,,,,,,,,,Core PCE,0.75
2021-433-2021-1,2021,2021,1,433,2.0,0.0,0.0,5.0,15.0,45.0,20.0,15.0,0.0,0.0,0.0,Core PCE,0.75
2021-456-2021-1,2021,2021,1,456,1.0,,,,,,,,,,,Core PCE,0.75
2021-463-2021-1,2021,2021,1,463,2.0,0.0,3.0,8.0,23.0,36.0,17.0,9.0,3.0,1.0,0.0,Core PCE,0.75
2021-484-2021-1,2021,2021,1,484,2.0,0.0,0.0,1.0,17.0,28.0,32.0,20.0,2.0,0.0,0.0,Core PCE,0.75
2021-504-2021-1,2021,2021,1,504,1.0,0.0,0.0,0.0,8.0,13.0,40.0,25.0,10.0,3.0,1.0,Core PCE,0.75
2021-507-2021-1,2021,2021,1,507,3.0,,,,,,,,,,,Core PCE,0.75
2021-508-2021-1,2021,2021,1,508,2.0,,,,,,,,,,,Core PCE,0.75
2021-510-2021-1,2021,2021,1,510,2.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,Core PCE,0.75
2021-518-2021-1,2021,2021,1,518,2.0,0.0,0.0,0.0,0.0,10.0,40.0,30.0,10.0,10.0,0.0,Core PCE,0.75
2021-524-2021-1,2021,2021,1,524,2.0,,,,,,,,,,,Core PCE,0.75
2021-528-2021-1,2021,2021,1,528,1.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,Core PCE,0.75
2021-535-2021-1,2021,2021,1,535,1.0,0.0,0.0,0.0,45.0,40.0,15.0,0.0,0.0,0.0,0.0,Core PCE,0.75
2021-546-2021-1,2021,2021,1,546,1.0,0.0,2.0,6.0,20.0,38.0,22.0,10.0,2.0,0.0,0.0,Core PCE,0.75
2021-549-2021-1,2021,2021,1,549,2.0,0.0,0.0,0.0,5.0,15.0,40.0,40.0,0.0,0.0,0.0,Core PCE,0.75
2021-553-2021-1,2021,2021,1,553,2.0,0.0,0.0,0.0,5.0,15.0,40.0,30.0,8.0,2.0,0.0,Core PCE,0.75
2021-555-2021-1,2021,2021,1,555,1.0,0.0,0.0,0.0,5.0,45.0,40.0,10.0,0.0,0.0,0.0,Core PCE,0.75
2021-557-2021-1,2021,2021,1,557,1.0,0.0,0.0,0.0,10.0,40.0,45.0,5.0,0.0,0.0,0.0,Core PCE,0.75
2021-563-2021-1,2021,2021,1,563,2.0,,,,,,,,,,,Core PCE,0.75
2021-568-2021-1,2021,2021,1,568,2.0,0.0,0.0,5.0,35.0,40.0,20.0,0.0,0.0,0.0,0.0,Core PCE,0.75
2021-570-2021-1,2021,2021,1,570,2.0,0.0,0.0,0.0,1.0,15.0,44.0,33.0,6.0,1.0,0.0,Core PCE,0.75
2021-572-2021-1,2021,2021,1,572,1.0,0.0,1.0,2.0,6.0,24.0,31.0,27.0,8.0,1.0,0.0,Core PCE,0.75
2021-574-2021-1,2021,2021,1,574,2.0,1.0,4.0,10.0,15.0,20.0,20.0,15.0,10.0,4.0,1.0,Core PCE,0.75
2021-576-2021-1,2021,2021,1,576,2.0,0.0,0.0,2.0,17.0,40.0,36.0,5.0,0.0,0.0,0.0,Core PCE,0.75
2021-577-2021-1,2021,2021,1,577,2.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,25.0,20.0,0.0,Core PCE,0.75
2021-578-2021-1,2021,2021,1,578,2.0,0.0,0.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,Core PCE,0.75
2021-579-2021-1,2021,2021,1,579,1.0,0.0,0.0,0.0,5.0,25.0,30.0,25.0,10.0,5.0,0.0,Core PCE,0.75
2021-584-2021-1,2021,2021,1,584,2.0,0.0,0.4,1.6,6.8,19.8,34.9,26.9,8.3,1.2,0.1,Core PCE,0.75
2021-585-2021-1,2021,2021,1,585,1.0,0.0,0.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,Core PCE,0.75
2021-586-2021-1,2021,2021,1,586,2.0,0.0,0.0,0.0,0.06,11.76,67.63,20.23,0.32,0.0,0.0,Core PCE,0.75
2021-587-2021-1,2021,2021,1,587,2.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,Core PCE,0.75
2021-588-2021-1,2021,2021,1,588,1.0,1.0,4.0,30.0,51.0,8.0,5.0,1.0,0.0,0.0,0.0,Core PCE,0.75
2021-589-2021-1,2021,2021,1,589,2.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,Core PCE,0.75
2021-591-2021-1,2021,2021,1,591,2.0,,,,,,,,,,,Core PCE,0.75
2021-411-2021-2,2021,2021,2,411,2.0,,,,,,,,,,,Core PCE,0.5
2021-421-2021-2,2021,2021,2,421,2.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-422-2021-2,2021,2021,2,422,2.0,,,,,,,,,,,Core PCE,0.5
2021-423-2021-2,2021,2021,2,423,2.0,,,,,,,,,,,Core PCE,0.5
2021-424-2021-2,2021,2021,2,424,1.0,,,,,,,,,,,Core PCE,0.5
2021-426-2021-2,2021,2021,2,426,2.0,0.0,0.0,10.0,20.0,30.0,25.0,15.0,0.0,0.0,0.0,Core PCE,0.5
2021-429-2021-2,2021,2021,2,429,2.0,,,,,,,,,,,Core PCE,0.5
2021-433-2021-2,2021,2021,2,433,2.0,0.0,5.0,15.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-456-2021-2,2021,2021,2,456,1.0,,,,,,,,,,,Core PCE,0.5
2021-484-2021-2,2021,2021,2,484,2.0,0.0,0.0,1.0,17.0,28.0,32.0,20.0,2.0,0.0,0.0,Core PCE,0.5
2021-504-2021-2,2021,2021,2,504,1.0,0.0,0.0,7.0,22.0,40.0,18.0,6.0,4.0,2.0,1.0,Core PCE,0.5
2021-508-2021-2,2021,2021,2,508,2.0,0.0,10.0,30.0,35.0,20.0,5.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-510-2021-2,2021,2021,2,510,2.0,10.0,20.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-518-2021-2,2021,2021,2,518,2.0,0.0,0.0,0.0,5.0,10.0,40.0,40.0,5.0,0.0,0.0,Core PCE,0.5
2021-528-2021-2,2021,2021,2,528,1.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-535-2021-2,2021,2021,2,535,1.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-546-2021-2,2021,2021,2,546,1.0,3.0,15.0,35.0,35.0,10.0,2.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-549-2021-2,2021,2021,2,549,2.0,0.0,0.0,0.0,5.0,60.0,35.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-553-2021-2,2021,2021,2,553,2.0,0.0,0.0,0.0,5.0,15.0,40.0,30.0,8.0,2.0,0.0,Core PCE,0.5
2021-555-2021-2,2021,2021,2,555,1.0,0.0,0.0,10.0,45.0,40.0,5.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-557-2021-2,2021,2021,2,557,1.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,Core PCE,0.5
2021-563-2021-2,2021,2021,2,563,2.0,,,,,,,,,,,Core PCE,0.5
2021-568-2021-2,2021,2021,2,568,2.0,0.0,0.0,5.0,35.0,40.0,20.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-570-2021-2,2021,2021,2,570,2.0,0.0,0.03,1.28,15.16,44.35,32.82,6.09,0.27,0.0,0.0,Core PCE,0.5
2021-572-2021-2,2021,2021,2,572,1.0,0.0,0.0,1.0,6.0,30.0,40.0,18.0,4.0,1.0,0.0,Core PCE,0.5
2021-574-2021-2,2021,2021,2,574,2.0,1.0,4.0,10.0,15.0,20.0,20.0,15.0,10.0,4.0,1.0,Core PCE,0.5
2021-576-2021-2,2021,2021,2,576,2.0,0.0,0.0,3.0,10.0,25.0,40.0,15.0,7.0,0.0,0.0,Core PCE,0.5
2021-577-2021-2,2021,2021,2,577,2.0,0.0,0.0,5.0,15.0,40.0,35.0,5.0,0.0,0.0,0.0,Core PCE,0.5
2021-578-2021-2,2021,2021,2,578,2.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-579-2021-2,2021,2021,2,579,1.0,0.0,0.0,0.0,5.0,25.0,30.0,25.0,10.0,5.0,0.0,Core PCE,0.5
2021-584-2021-2,2021,2021,2,584,2.0,0.0,0.0,0.2,2.5,22.7,52.5,20.6,1.5,0.0,0.0,Core PCE,0.5
2021-586-2021-2,2021,2021,2,586,2.0,0.0,0.0,0.0,0.17,31.46,66.26,2.11,0.0,0.0,0.0,Core PCE,0.5
2021-587-2021-2,2021,2021,2,587,2.0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-588-2021-2,2021,2021,2,588,1.0,0.0,1.0,4.0,30.0,51.0,8.0,5.0,1.0,0.0,0.0,Core PCE,0.5
2021-589-2021-2,2021,2021,2,589,2.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,Core PCE,0.5
2021-590-2021-2,2021,2021,2,590,1.0,0.0,0.0,5.0,30.0,50.0,10.0,5.0,0.0,0.0,0.0,Core PCE,0.5
2008-20-2007-1,2007,2008,1,20,2.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-84-2007-1,2007,2008,1,84,1.0,,,,,,,,,,,Core PCE,1.75
2008-405-2007-1,2007,2008,1,405,1.0,,,,,,,,,,,Core PCE,1.75
2008-407-2007-1,2007,2008,1,407,2.0,,,,,,,,,,,Core PCE,1.75
2008-411-2007-1,2007,2008,1,411,2.0,0.0,0.0,0.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0,Core PCE,1.75
2008-420-2007-1,2007,2008,1,420,2.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,Core PCE,1.75
2008-421-2007-1,2007,2008,1,421,2.0,0.0,0.0,3.0,10.0,45.0,40.0,2.0,0.0,0.0,0.0,Core PCE,1.75
2008-424-2007-1,2007,2008,1,424,1.0,,,,,,,,,,,Core PCE,1.75
2008-426-2007-1,2007,2008,1,426,2.0,,,,,,,,,,,Core PCE,1.75
2008-428-2007-1,2007,2008,1,428,2.0,,,,,,,,,,,Core PCE,1.75
2008-431-2007-1,2007,2008,1,431,1.0,0.0,0.0,0.0,15.0,60.0,20.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2008-433-2007-1,2007,2008,1,433,2.0,,,,,,,,,,,Core PCE,1.75
2008-446-2007-1,2007,2008,1,446,2.0,0.0,0.0,10.0,15.0,50.0,15.0,10.0,0.0,0.0,0.0,Core PCE,1.75
2008-448-2007-1,2007,2008,1,448,2.0,0.0,5.0,5.0,20.0,50.0,10.0,10.0,0.0,0.0,0.0,Core PCE,1.75
2008-456-2007-1,2007,2008,1,456,1.0,0.0,0.0,0.0,5.0,15.0,40.0,35.0,5.0,0.0,0.0,Core PCE,1.75
2008-463-2007-1,2007,2008,1,463,2.0,0.0,0.0,2.0,8.0,38.0,40.0,9.0,2.0,1.0,0.0,Core PCE,1.75
2008-472-2007-1,2007,2008,1,472,2.0,,,,,,,,,,,Core PCE,1.75
2008-483-2007-1,2007,2008,1,483,3.0,3.0,3.0,5.0,12.0,15.0,25.0,20.0,12.0,5.0,0.0,Core PCE,1.75
2008-484-2007-1,2007,2008,1,484,2.0,0.0,1.0,16.0,33.0,31.0,18.0,1.0,0.0,0.0,0.0,Core PCE,1.75
2008-497-2007-1,2007,2008,1,497,1.0,,,,,,,,,,,Core PCE,1.75
2008-504-2007-1,2007,2008,1,504,1.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,Core PCE,1.75
2008-507-2007-1,2007,2008,1,507,3.0,0.0,0.0,0.0,5.0,75.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-508-2007-1,2007,2008,1,508,2.0,0.0,0.0,0.0,3.0,42.0,47.0,6.0,2.0,0.0,0.0,Core PCE,1.75
2008-510-2007-1,2007,2008,1,510,2.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,Core PCE,1.75
2008-512-2007-1,2007,2008,1,512,2.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-516-2007-1,2007,2008,1,516,1.0,0.0,0.0,0.0,0.0,5.0,30.0,30.0,25.0,8.0,2.0,Core PCE,1.75
2008-518-2007-1,2007,2008,1,518,2.0,0.0,0.0,3.0,7.0,20.0,40.0,20.0,7.0,3.0,0.0,Core PCE,1.75
2008-519-2007-1,2007,2008,1,519,1.0,0.0,0.0,5.0,15.0,20.0,25.0,15.0,10.0,7.0,3.0,Core PCE,1.75
2008-520-2007-1,2007,2008,1,520,2.0,,,,,,,,,,,Core PCE,1.75
2008-521-2007-1,2007,2008,1,521,1.0,0.0,0.0,0.0,10.0,35.0,40.0,10.0,5.0,0.0,0.0,Core PCE,1.75
2008-524-2007-1,2007,2008,1,524,2.0,0.0,0.0,10.0,20.0,35.0,25.0,10.0,0.0,0.0,0.0,Core PCE,1.75
2008-526-2007-1,2007,2008,1,526,2.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-527-2007-1,2007,2008,1,527,2.0,,,,,,,,,,,Core PCE,1.75
2008-528-2007-1,2007,2008,1,528,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-532-2007-1,2007,2008,1,532,2.0,,,,,,,,,,,Core PCE,1.75
2008-533-2007-1,2007,2008,1,533,1.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,Core PCE,1.75
2008-535-2007-1,2007,2008,1,535,1.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-536-2007-1,2007,2008,1,536,2.0,0.0,0.0,0.0,0.0,20.0,55.0,25.0,0.0,0.0,0.0,Core PCE,1.75
2008-539-2007-1,2007,2008,1,539,1.0,,,,,,,,,,,Core PCE,1.75
2008-540-2007-1,2007,2008,1,540,2.0,,,,,,,,,,,Core PCE,1.75
2008-541-2007-1,2007,2008,1,541,1.0,0.0,0.0,0.0,10.0,35.0,40.0,15.0,0.0,0.0,0.0,Core PCE,1.75
2008-542-2007-1,2007,2008,1,542,1.0,0.0,5.0,10.0,40.0,30.0,10.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2008-543-2007-1,2007,2008,1,543,1.0,,,,,,,,,,,Core PCE,1.75
2008-544-2007-1,2007,2008,1,544,1.0,0.0,0.0,0.0,3.0,35.0,55.0,7.0,0.0,0.0,0.0,Core PCE,1.75
2008-546-2007-1,2007,2008,1,546,1.0,1.0,7.0,11.0,20.0,21.0,20.0,11.0,7.0,1.0,1.0,Core PCE,1.75
2008-548-2007-1,2007,2008,1,548,2.0,0.0,0.0,0.0,10.0,30.0,55.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2008-549-2007-1,2007,2008,1,549,1.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,Core PCE,1.75
2008-551-2007-1,2007,2008,1,551,2.0,,,,,,,,,,,Core PCE,1.75
2008-552-2007-1,2007,2008,1,552,1.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,Core PCE,1.75
2008-20-2007-2,2007,2008,2,20,2.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2008-65-2007-2,2007,2008,2,65,3.0,,,,,,,,,,,Core PCE,1.5
2008-84-2007-2,2007,2008,2,84,1.0,,,,,,,,,,,Core PCE,1.5
2008-99-2007-2,2007,2008,2,99,1.0,0.0,0.0,1.0,11.0,41.0,35.0,7.0,3.0,1.0,1.0,Core PCE,1.5
2008-405-2007-2,2007,2008,2,405,1.0,,,,,,,,,,,Core PCE,1.5
2008-407-2007-2,2007,2008,2,407,2.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2008-411-2007-2,2007,2008,2,411,2.0,0.0,0.0,0.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2008-420-2007-2,2007,2008,2,420,2.0,0.0,0.0,0.0,5.0,60.0,35.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2008-421-2007-2,2007,2008,2,421,2.0,0.0,0.0,5.0,10.0,40.0,35.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2008-422-2007-2,2007,2008,2,422,1.0,,,,,,,,,,,Core PCE,1.5
2008-423-2007-2,2007,2008,2,423,2.0,,,,,,,,,,,Core PCE,1.5
2008-424-2007-2,2007,2008,2,424,1.0,1.0,1.0,5.0,15.0,55.0,15.0,5.0,1.0,1.0,1.0,Core PCE,1.5
2008-426-2007-2,2007,2008,2,426,2.0,,,,,,,,,,,Core PCE,1.5
2008-429-2007-2,2007,2008,2,429,2.0,,,,,,,,,,,Core PCE,1.5
2008-431-2007-2,2007,2008,2,431,1.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2008-439-2007-2,2007,2008,2,439,2.0,1.0,2.0,12.0,21.0,30.0,22.0,8.0,4.0,0.0,0.0,Core PCE,1.5
2008-446-2007-2,2007,2008,2,446,2.0,0.0,0.0,10.0,15.0,50.0,15.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2008-456-2007-2,2007,2008,2,456,1.0,0.0,0.0,0.0,5.0,15.0,60.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2008-463-2007-2,2007,2008,2,463,2.0,0.0,0.0,8.0,10.0,40.0,35.0,7.0,0.0,0.0,0.0,Core PCE,1.5
2008-472-2007-2,2007,2008,2,472,2.0,,,,,,,,,,,Core PCE,1.5
2008-483-2007-2,2007,2008,2,483,3.0,3.0,10.0,12.0,23.0,25.0,12.0,8.0,2.0,5.0,0.0,Core PCE,1.5
2008-484-2007-2,2007,2008,2,484,2.0,0.0,1.0,2.0,29.0,37.0,25.0,3.0,2.0,1.0,0.0,Core PCE,1.5
2008-497-2007-2,2007,2008,2,497,1.0,,,,,,,,,,,Core PCE,1.5
2008-498-2007-2,2007,2008,2,498,1.0,0.0,0.0,0.0,5.0,30.0,50.0,15.0,0.0,0.0,0.0,Core PCE,1.5
2008-506-2007-2,2007,2008,2,506,2.0,0.0,0.0,10.0,15.0,30.0,25.0,20.0,0.0,0.0,0.0,Core PCE,1.5
2008-507-2007-2,2007,2008,2,507,3.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2008-508-2007-2,2007,2008,2,508,2.0,,,,,,,,,,,Core PCE,1.5
2008-510-2007-2,2007,2008,2,510,2.0,0.0,0.0,0.0,0.0,40.0,30.0,30.0,0.0,0.0,0.0,Core PCE,1.5
2008-512-2007-2,2007,2008,2,512,2.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2008-516-2007-2,2007,2008,2,516,1.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,Core PCE,1.5
2008-518-2007-2,2007,2008,2,518,2.0,0.0,3.0,7.0,15.0,50.0,15.0,7.0,3.0,0.0,0.0,Core PCE,1.5
2008-519-2007-2,2007,2008,2,519,1.0,0.0,0.0,10.0,25.0,35.0,20.0,10.0,0.0,0.0,0.0,Core PCE,1.5
2008-520-2007-2,2007,2008,2,520,2.0,0.0,0.0,5.0,10.0,40.0,30.0,15.0,0.0,0.0,0.0,Core PCE,1.5
2008-521-2007-2,2007,2008,2,521,1.0,0.0,0.0,0.0,15.0,35.0,30.0,15.0,5.0,0.0,0.0,Core PCE,1.5
2008-524-2007-2,2007,2008,2,524,2.0,0.0,10.0,20.0,35.0,25.0,10.0,0.0,0.0,0.0,0.0,Core PCE,1.5
2008-526-2007-2,2007,2008,2,526,2.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,Core PCE,1.5
