Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,INDICATOR,TDIST
2019-546-2019-1,2019,2019,1,546,1.0,0.0,0.0,0.0,10.0,35.0,40.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-548-2019-1,2019,2019,1,548,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-549-2019-1,2019,2019,1,549,2.0,0.0,0.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-553-2019-1,2019,2019,1,553,2.0,0.0,0.0,0.0,0.0,50.0,35.0,15.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-555-2019-1,2019,2019,1,555,1.0,0.0,0.0,0.0,15.0,50.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-557-2019-1,2019,2019,1,557,1.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-559-2019-1,2019,2019,1,559,1.0,0.0,0.0,1.0,5.0,28.0,25.0,24.0,15.0,2.0,0.0,0.0,,,,,RealGDP,0.75
2019-563-2019-1,2019,2019,1,563,2.0,0.28,1.12,7.88,33.64,42.48,12.4,1.76,0.36,0.04,0.04,0.0,,,,,RealGDP,0.75
2019-568-2019-1,2019,2019,1,568,2.0,0.0,0.0,0.0,18.0,28.0,28.0,18.0,8.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-569-2019-1,2019,2019,1,569,1.0,,,,,,,,,,,,,,,,RealGDP,0.75
2019-570-2019-1,2019,2019,1,570,2.0,0.01,0.35,4.24,20.08,37.7,28.2,8.39,0.74,0.03,0.0,0.26,,,,,RealGDP,0.75
2019-572-2019-1,2019,2019,1,572,1.0,0.0,0.0,0.0,4.0,58.0,17.0,9.0,8.0,4.0,0.0,0.0,,,,,RealGDP,0.75
2019-574-2019-1,2019,2019,1,574,2.0,0.0,1.0,8.0,20.0,35.0,20.0,10.0,5.0,1.0,0.0,0.0,,,,,RealGDP,0.75
2019-575-2019-1,2019,2019,1,575,2.0,0.0,0.4,3.7,5.2,87.6,2.7,0.4,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-576-2019-1,2019,2019,1,576,2.0,0.0,0.0,7.0,20.0,58.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-577-2019-1,2019,2019,1,577,2.0,0.0,0.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-579-2019-1,2019,2019,1,579,1.0,0.0,0.0,0.0,0.0,40.0,25.0,20.0,15.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-583-2019-1,2019,2019,1,583,2.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-584-2019-1,2019,2019,1,584,2.0,0.0,0.9,6.3,21.3,34.8,27.0,8.5,1.2,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-585-2019-1,2019,2019,1,585,1.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2019-586-2019-1,2019,2019,1,586,2.0,0.05,0.8,6.18,23.37,34.85,25.35,8.23,1.11,0.06,0.0,0.0,,,,,RealGDP,0.75
2019-411-2019-2,2019,2019,2,411,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2019-421-2019-2,2019,2019,2,421,2.0,0.0,0.0,0.0,20.0,50.0,20.0,5.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-422-2019-2,2019,2019,2,422,1.0,1.0,1.0,8.0,30.0,35.0,15.0,8.0,1.0,1.0,0.0,0.0,,,,,RealGDP,0.5
2019-424-2019-2,2019,2019,2,424,1.0,,,,,,,,,,,,,,,,RealGDP,0.5
2019-426-2019-2,2019,2019,2,426,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-428-2019-2,2019,2019,2,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2019-429-2019-2,2019,2019,2,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2019-433-2019-2,2019,2019,2,433,2.0,0.0,0.0,0.0,10.0,55.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-463-2019-2,2019,2019,2,463,2.0,0.0,0.0,0.0,33.0,55.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-472-2019-2,2019,2019,2,472,2.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-484-2019-2,2019,2019,2,484,2.0,0.0,1.0,3.0,15.0,43.0,32.0,5.0,1.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-504-2019-2,2019,2019,2,504,1.0,0.0,1.0,25.0,37.0,30.0,2.0,1.0,1.0,2.0,1.0,0.0,,,,,RealGDP,0.5
2019-508-2019-2,2019,2019,2,508,2.0,0.0,0.0,0.0,20.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-510-2019-2,2019,2019,2,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-518-2019-2,2019,2019,2,518,2.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-524-2019-2,2019,2019,2,524,2.0,0.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-532-2019-2,2019,2019,2,532,2.0,0.0,0.0,0.0,5.0,40.0,40.0,0.0,0.0,15.0,0.0,0.0,,,,,RealGDP,0.5
2019-535-2019-2,2019,2019,2,535,1.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-546-2019-2,2019,2019,2,546,1.0,0.0,0.0,0.0,15.0,65.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-548-2019-2,2019,2019,2,548,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-549-2019-2,2019,2019,2,549,2.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-555-2019-2,2019,2019,2,555,1.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-557-2019-2,2019,2019,2,557,1.0,0.0,0.0,0.0,10.0,75.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-563-2019-2,2019,2019,2,563,2.0,0.0,0.04,1.76,26.44,63.44,7.88,0.4,0.0,0.04,0.0,0.0,,,,,RealGDP,0.5
2019-568-2019-2,2019,2019,2,568,2.0,0.0,0.0,0.0,22.0,30.0,22.0,20.0,6.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-569-2019-2,2019,2019,2,569,1.0,,,,,,,,,,,,,,,,RealGDP,0.5
2019-570-2019-2,2019,2019,2,570,2.0,0.03,0.65,6.41,24.85,38.28,23.5,5.73,0.41,0.01,0.0,0.15,,,,,RealGDP,0.5
2019-572-2019-2,2019,2019,2,572,1.0,0.0,0.0,1.0,6.0,65.0,15.0,7.0,4.0,2.0,0.0,0.0,,,,,RealGDP,0.5
2019-574-2019-2,2019,2019,2,574,2.0,0.0,1.0,5.0,25.0,35.0,25.0,5.0,3.0,1.0,0.0,0.0,,,,,RealGDP,0.5
2019-576-2019-2,2019,2019,2,576,2.0,0.0,0.0,7.0,10.0,58.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-577-2019-2,2019,2019,2,577,2.0,0.0,0.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-578-2019-2,2019,2019,2,578,2.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-579-2019-2,2019,2019,2,579,1.0,0.0,0.0,0.0,0.0,40.0,25.0,20.0,15.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-580-2019-2,2019,2019,2,580,1.0,0.0,0.0,0.0,5.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-583-2019-2,2019,2019,2,583,2.0,0.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-584-2019-2,2019,2019,2,584,2.0,0.0,0.3,7.3,45.4,41.5,5.5,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-585-2019-2,2019,2019,2,585,1.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-586-2019-2,2019,2019,2,586,2.0,0.0,0.18,5.31,29.97,44.4,18.36,1.73,0.05,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-587-2019-2,2019,2019,2,587,2.0,0.0,0.0,0.0,15.0,25.0,35.0,15.0,10.0,0.0,0.0,0.0,,,,,RealGDP,0.5
2019-588-2019-2,2019,2019,2,588,2.0,0.0,0.0,2.0,17.0,55.0,18.0,5.0,2.0,1.0,0.0,0.0,,,,,RealGDP,0.5
2019-411-2019-3,2019,2019,3,411,2.0,,,,,,,,,,,,,,,,RealGDP,0.25
2019-421-2019-3,2019,2019,3,421,2.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-422-2019-3,2019,2019,3,422,1.0,0.0,0.0,0.0,5.0,55.0,30.0,8.0,2.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-424-2019-3,2019,2019,3,424,1.0,,,,,,,,,,,,,,,,RealGDP,0.25
2019-426-2019-3,2019,2019,3,426,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-428-2019-3,2019,2019,3,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.25
2019-433-2019-3,2019,2019,3,433,2.0,0.0,0.0,0.0,5.0,60.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-456-2019-3,2019,2019,3,456,1.0,,,,,,,,,,,,,,,,RealGDP,0.25
2019-484-2019-3,2019,2019,3,484,2.0,0.0,1.0,2.0,7.0,73.0,13.0,3.0,1.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-504-2019-3,2019,2019,3,504,1.0,0.0,0.0,2.0,20.0,41.0,25.0,5.0,3.0,2.0,2.0,0.0,,,,,RealGDP,0.25
2019-508-2019-3,2019,2019,3,508,2.0,0.0,0.0,0.0,5.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-510-2019-3,2019,2019,3,510,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-518-2019-3,2019,2019,3,518,2.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-527-2019-3,2019,2019,3,527,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-528-2019-3,2019,2019,3,528,1.0,0.0,0.0,0.0,0.0,50.0,45.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-535-2019-3,2019,2019,3,535,1.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-546-2019-3,2019,2019,3,546,1.0,0.0,0.0,0.0,0.0,85.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-549-2019-3,2019,2019,3,549,2.0,0.0,0.0,0.0,0.0,50.0,45.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-555-2019-3,2019,2019,3,555,1.0,0.0,0.0,0.0,10.0,65.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-557-2019-3,2019,2019,3,557,1.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-563-2019-3,2019,2019,3,563,2.0,0.0,0.0,0.0,2.64,91.44,5.88,0.04,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-568-2019-3,2019,2019,3,568,2.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-570-2019-3,2019,2019,3,570,2.0,0.0,0.0,4.0,19.0,37.0,29.0,9.0,2.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-572-2019-3,2019,2019,3,572,1.0,0.0,0.0,0.0,4.0,65.0,18.0,9.0,4.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-574-2019-3,2019,2019,3,574,2.0,0.0,0.0,1.0,15.0,50.0,30.0,3.0,1.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-576-2019-3,2019,2019,3,576,2.0,0.0,0.0,7.0,10.0,58.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-577-2019-3,2019,2019,3,577,2.0,0.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-578-2019-3,2019,2019,3,578,2.0,0.0,0.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-579-2019-3,2019,2019,3,579,1.0,0.0,0.0,0.0,0.0,35.0,30.0,20.0,15.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-583-2019-3,2019,2019,3,583,2.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-584-2019-3,2019,2019,3,584,2.0,0.0,0.0,0.0,3.5,80.6,15.9,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-585-2019-3,2019,2019,3,585,1.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-586-2019-3,2019,2019,3,586,2.0,0.0,0.0,0.31,13.76,56.43,28.21,1.29,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-587-2019-3,2019,2019,3,587,2.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.25
2019-588-2019-3,2019,2019,3,588,1.0,0.0,0.0,2.0,17.0,55.0,18.0,5.0,2.0,1.0,0.0,0.0,,,,,RealGDP,0.25
2019-411-2019-4,2019,2019,4,411,2.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-421-2019-4,2019,2019,4,421,2.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-422-2019-4,2019,2019,4,422,1.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-423-2019-4,2019,2019,4,423,2.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-424-2019-4,2019,2019,4,424,1.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-426-2019-4,2019,2019,4,426,2.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-428-2019-4,2019,2019,4,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-433-2019-4,2019,2019,4,433,2.0,0.0,0.0,0.0,5.0,60.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-456-2019-4,2019,2019,4,456,1.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-463-2019-4,2019,2019,4,463,2.0,0.0,0.0,0.0,0.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-472-2019-4,2019,2019,4,472,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-504-2019-4,2019,2019,4,504,1.0,0.0,1.0,5.0,15.0,64.0,10.0,1.0,1.0,2.0,1.0,0.0,,,,,RealGDP,0.0
2019-507-2019-4,2019,2019,4,507,3.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-508-2019-4,2019,2019,4,508,2.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-510-2019-4,2019,2019,4,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-518-2019-4,2019,2019,4,518,2.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-528-2019-4,2019,2019,4,528,1.0,0.0,0.0,0.0,5.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-535-2019-4,2019,2019,4,535,1.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-546-2019-4,2019,2019,4,546,1.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-549-2019-4,2019,2019,4,549,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-553-2019-4,2019,2019,4,553,2.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-555-2019-4,2019,2019,4,555,1.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-557-2019-4,2019,2019,4,557,1.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-559-2019-4,2019,2019,4,559,1.0,0.0,0.0,0.0,3.0,70.0,25.0,2.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-563-2019-4,2019,2019,4,563,2.0,0.0,0.0,0.0,0.0,99.96,0.04,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-568-2019-4,2019,2019,4,568,2.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-569-2019-4,2019,2019,4,569,1.0,,,,,,,,,,,,,,,,RealGDP,0.0
2019-570-2019-4,2019,2019,4,570,2.0,0.0,0.0,4.0,19.0,37.0,29.0,9.0,2.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-572-2019-4,2019,2019,4,572,1.0,0.0,0.0,0.0,1.0,85.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-574-2019-4,2019,2019,4,574,2.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-576-2019-4,2019,2019,4,576,2.0,0.0,0.0,7.0,10.0,58.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-577-2019-4,2019,2019,4,577,2.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-578-2019-4,2019,2019,4,578,2.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-579-2019-4,2019,2019,4,579,1.0,0.0,0.0,0.0,0.0,50.0,30.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-583-2019-4,2019,2019,4,583,2.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-584-2019-4,2019,2019,4,584,2.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-586-2019-4,2019,2019,4,586,2.0,0.0,0.0,0.0,4.77,71.55,23.62,0.06,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-587-2019-4,2019,2019,4,587,2.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.0
2019-588-2019-4,2019,2019,4,588,1.0,0.0,0.0,2.0,17.0,55.0,18.0,5.0,2.0,1.0,0.0,0.0,,,,,RealGDP,0.0
2020-411-2020-1,2020,2020,1,411,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-421-2020-1,2020,2020,1,421,2.0,0.0,0.0,0.0,3.0,45.0,45.0,5.0,2.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-422-2020-1,2020,2020,1,422,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-423-2020-1,2020,2020,1,423,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-426-2020-1,2020,2020,1,426,2.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-428-2020-1,2020,2020,1,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-429-2020-1,2020,2020,1,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-433-2020-1,2020,2020,1,433,2.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-463-2020-1,2020,2020,1,463,2.0,0.0,0.0,0.0,1.0,68.0,28.0,3.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-484-2020-1,2020,2020,1,484,2.0,0.0,1.0,2.0,14.0,31.0,34.0,14.0,3.0,1.0,0.0,0.0,,,,,RealGDP,0.75
2020-504-2020-1,2020,2020,1,504,1.0,0.0,0.0,1.0,10.0,50.0,27.0,5.0,3.0,3.0,1.0,0.0,,,,,RealGDP,0.75
2020-507-2020-1,2020,2020,1,507,3.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-508-2020-1,2020,2020,1,508,2.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-510-2020-1,2020,2020,1,510,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-518-2020-1,2020,2020,1,518,2.0,0.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-528-2020-1,2020,2020,1,528,1.0,0.0,0.0,0.0,5.0,50.0,20.0,20.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-535-2020-1,2020,2020,1,535,1.0,0.0,0.0,0.0,5.0,80.0,12.0,3.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-546-2020-1,2020,2020,1,546,1.0,0.0,0.0,0.0,5.0,30.0,40.0,20.0,4.0,1.0,0.0,0.0,,,,,RealGDP,0.75
2020-549-2020-1,2020,2020,1,549,2.0,0.0,0.0,0.0,0.0,45.0,50.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-553-2020-1,2020,2020,1,553,2.0,0.0,0.0,2.5,5.0,35.0,37.0,15.0,5.0,0.5,0.0,0.0,,,,,RealGDP,0.75
2020-555-2020-1,2020,2020,1,555,1.0,0.0,0.0,0.0,5.0,40.0,40.0,15.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-557-2020-1,2020,2020,1,557,1.0,0.0,0.0,0.0,0.0,35.0,45.0,20.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-563-2020-1,2020,2020,1,563,2.0,0.12,0.52,3.44,20.92,46.6,24.4,3.72,0.28,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-568-2020-1,2020,2020,1,568,2.0,0.0,0.0,0.0,5.0,35.0,35.0,15.0,10.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-569-2020-1,2020,2020,1,569,1.0,,,,,,,,,,,,,,,,RealGDP,0.75
2020-570-2020-1,2020,2020,1,570,2.0,0.0,0.0,1.0,9.0,29.0,38.0,20.0,3.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-572-2020-1,2020,2020,1,572,1.0,0.0,0.0,0.0,3.0,18.0,58.0,14.0,6.0,1.0,0.0,0.0,,,,,RealGDP,0.75
2020-574-2020-1,2020,2020,1,574,2.0,0.0,0.0,0.0,20.0,40.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-576-2020-1,2020,2020,1,576,2.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-577-2020-1,2020,2020,1,577,2.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-578-2020-1,2020,2020,1,578,2.0,0.0,0.0,0.0,5.0,35.0,35.0,20.0,5.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-579-2020-1,2020,2020,1,579,1.0,0.0,0.0,0.0,0.0,20.0,45.0,25.0,10.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-584-2020-1,2020,2020,1,584,2.0,0.0,0.2,3.7,23.8,44.8,23.9,3.4,0.2,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-585-2020-1,2020,2020,1,585,1.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-586-2020-1,2020,2020,1,586,2.0,0.0,0.0,0.0,3.14,40.45,50.73,5.64,0.04,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-587-2020-1,2020,2020,1,587,2.0,0.0,0.0,0.0,10.0,30.0,30.0,20.0,10.0,0.0,0.0,0.0,,,,,RealGDP,0.75
2020-588-2020-1,2020,2020,1,588,1.0,0.0,0.0,2.0,17.0,55.0,18.0,5.0,2.0,1.0,0.0,0.0,,,,,RealGDP,0.75
2020-411-2020-2,2020,2020,2,411,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2020-421-2020-2,2020,2020,2,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,,,,,RealGDP,0.5
2020-422-2020-2,2020,2020,2,422,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,45.0,30.0,,,,,RealGDP,0.5
2020-424-2020-2,2020,2020,2,424,1.0,,,,,,,,,,,,,,,,RealGDP,0.5
2020-426-2020-2,2020,2020,2,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,35.0,20.0,,,,,RealGDP,0.5
2020-428-2020-2,2020,2020,2,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2020-429-2020-2,2020,2020,2,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
2020-433-2020-2,2020,2020,2,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,55.0,10.0,,,,,RealGDP,0.5
